"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.755891005E1,1.755000114E1,-4.462500095E0,-2.731250000E1,3.277024723E1
3.756891005E1,1.758749962E1,-4.474999905E0,-2.728750038E1,3.277122891E1
3.757891005E1,1.758749962E1,-4.512500286E0,-2.731250000E1,3.279718674E1
3.758891005E1,1.756250000E1,-4.537499905E0,-2.723750114E1,3.272478847E1
3.759891005E1,1.761250114E1,-4.562500000E0,-2.710000038E1,3.264087351E1
3.760891005E1,1.763750076E1,-4.599999905E0,-2.707500076E1,3.263888936E1
3.761891005E1,1.768750000E1,-4.662499905E0,-2.710000038E1,3.269551318E1
3.762891005E1,1.766250038E1,-4.687500000E0,-2.716250038E1,3.273740984E1
3.763891005E1,1.764999962E1,-4.737500191E0,-2.725000000E1,3.281049976E1
3.764891005E1,1.763750076E1,-4.775000095E0,-2.731250000E1,3.286114294E1
3.765891005E1,1.766250038E1,-4.737500191E0,-2.731250000E1,3.286914182E1
3.766891005E1,1.768750000E1,-4.700000286E0,-2.735000038E1,3.290836033E1
3.767891005E1,1.766250038E1,-4.687500000E0,-2.738750076E1,3.292433407E1
3.768891005E1,1.767500114E1,-4.637500286E0,-2.745000076E1,3.297597029E1
3.769891005E1,1.768750000E1,-4.612500191E0,-2.756250000E1,3.307286230E1
3.770891005E1,1.771249962E1,-4.625000000E0,-2.766250038E1,3.317133092E1
3.771891005E1,1.770000076E1,-4.599999905E0,-2.760000038E1,3.310906292E1
3.772891005E1,1.766250038E1,-4.562500000E0,-2.755000114E1,3.304213808E1
3.773891005E1,1.764999962E1,-4.550000191E0,-2.758749962E1,3.306501359E1
3.774891005E1,1.762500000E1,-4.575000286E0,-2.750000000E1,3.298213536E1
3.775891005E1,1.762500000E1,-4.587500095E0,-2.745000076E1,3.294219671E1
3.776891005E1,1.760000038E1,-4.612500191E0,-2.737500000E1,3.286983110E1
3.777891005E1,1.753750038E1,-4.612500191E0,-2.726250076E1,3.274267896E1
3.778891005E1,1.747500038E1,-4.575000286E0,-2.722500038E1,3.267272428E1
3.779891005E1,1.747500038E1,-4.537499905E0,-2.722500038E1,3.266749439E1
3.780891005E1,1.751250076E1,-4.500000000E0,-2.720000076E1,3.266156341E1
3.781891005E1,1.748750114E1,-4.537499905E0,-2.717500114E1,3.263253421E1
3.782891005E1,1.750000000E1,-4.550000191E0,-2.726250076E1,3.271385715E1
3.783891005E1,1.752499962E1,-4.537499905E0,-2.730000114E1,3.275674861E1
3.784891005E1,1.753750038E1,-4.550000191E0,-2.727499962E1,3.274434341E1
3.785891005E1,1.760000038E1,-4.537499905E0,-2.720000076E1,3.271374268E1
3.786891005E1,1.766250038E1,-4.537499905E0,-2.718750000E1,3.273702768E1
3.787891005E1,1.766250038E1,-4.562500000E0,-2.721249962E1,3.276126465E1
3.788891005E1,1.761250114E1,-4.587500095E0,-2.725000000E1,3.276900752E1
3.789891005E1,1.760000038E1,-4.550000191E0,-2.723750114E1,3.274666370E1
3.790891005E1,1.761250114E1,-4.550000191E0,-2.728750038E1,3.279497485E1
3.791891005E1,1.763750076E1,-4.550000191E0,-2.738750076E1,3.289162709E1
3.792891005E1,1.767500114E1,-4.525000095E0,-2.751250076E1,3.301240660E1
3.793891005E1,1.762500000E1,-4.525000095E0,-2.762500000E1,3.307955374E1
3.794891005E1,1.757500076E1,-4.525000095E0,-2.764999962E1,3.307383795E1
3.795891005E1,1.758749962E1,-4.500000000E0,-2.761250114E1,3.304573138E1
3.796891005E1,1.762500000E1,-4.500000000E0,-2.758749962E1,3.304482955E1
3.797891005E1,1.764999962E1,-4.487500191E0,-2.753750038E1,3.301475536E1
3.798891005E1,1.762500000E1,-4.462500095E0,-2.735000038E1,3.284169686E1
3.799891005E1,1.758749962E1,-4.450000286E0,-2.725000000E1,3.273660253E1
3.800891005E1,1.750000000E1,-4.474999905E0,-2.718750000E1,3.264101378E1
3.801891005E1,1.747500038E1,-4.462500095E0,-2.718750000E1,3.262590538E1
3.802891005E1,1.748750114E1,-4.462500095E0,-2.720000076E1,3.264301832E1
3.803891005E1,1.750000000E1,-4.474999905E0,-2.721249962E1,3.266183950E1
3.804891005E1,1.751250076E1,-4.462500095E0,-2.720000076E1,3.265641792E1
3.805891005E1,1.748750114E1,-4.474999905E0,-2.722500038E1,3.266556239E1
3.806891005E1,1.746249962E1,-4.487500191E0,-2.735000038E1,3.275819091E1
3.807891005E1,1.747500038E1,-4.487500191E0,-2.735000038E1,3.276485643E1
3.808891005E1,1.753750038E1,-4.500000000E0,-2.736250114E1,3.281037014E1
3.809891005E1,1.756250000E1,-4.537499905E0,-2.733749962E1,3.280806604E1
3.810891005E1,1.752499962E1,-4.575000286E0,-2.731250000E1,3.277238007E1
3.811891005E1,1.751250076E1,-4.587500095E0,-2.735000038E1,3.279870975E1
3.812891005E1,1.752499962E1,-4.637500286E0,-2.736250114E1,3.282283488E1
3.813891005E1,1.756250000E1,-4.637500286E0,-2.733749962E1,3.282204595E1
3.814891005E1,1.757500076E1,-4.625000000E0,-2.732500076E1,3.281656508E1
3.815891005E1,1.753750038E1,-4.625000000E0,-2.732500076E1,3.279649694E1
3.816891005E1,1.748750114E1,-4.625000000E0,-2.728750038E1,3.273852468E1
3.817891005E1,1.752499962E1,-4.599999905E0,-2.726250076E1,3.273422610E1
3.818891005E1,1.755000114E1,-4.587500095E0,-2.726250076E1,3.274586455E1
3.819891005E1,1.758749962E1,-4.575000286E0,-2.717500114E1,3.269145848E1
3.820891005E1,1.761250114E1,-4.525000095E0,-2.711250114E1,3.264603407E1
3.821891005E1,1.762500000E1,-4.537499905E0,-2.707500076E1,3.262338420E1
3.822891005E1,1.767500114E1,-4.562500000E0,-2.701250076E1,3.260210529E1
3.823891005E1,1.773750114E1,-4.550000191E0,-2.697500038E1,3.260325282E1
3.824891005E1,1.773750114E1,-4.500000000E0,-2.703750038E1,3.264805314E1
3.825891005E1,1.770000076E1,-4.462500095E0,-2.707500076E1,3.265363074E1
3.826891005E1,1.775000000E1,-4.474999905E0,-2.702499962E1,3.264105894E1
3.827891005E1,1.773750114E1,-4.500000000E0,-2.707500076E1,3.267911586E1
3.828891005E1,1.771249962E1,-4.487500191E0,-2.721249962E1,3.277789554E1
3.829891005E1,1.772500038E1,-4.450000286E0,-2.727499962E1,3.283144446E1
3.830891005E1,1.772500038E1,-4.425000191E0,-2.733749962E1,3.288001141E1
3.831891005E1,1.767500114E1,-4.412499905E0,-2.747500038E1,3.296591371E1
3.832891005E1,1.767500114E1,-4.412499905E0,-2.748750114E1,3.297633303E1
3.833891005E1,1.770000076E1,-4.425000191E0,-2.753750038E1,3.303308313E1
3.834891005E1,1.766250038E1,-4.412499905E0,-2.763750076E1,3.309479602E1
3.835891005E1,1.760000038E1,-4.387500286E0,-2.762500000E1,3.304770487E1
3.836891005E1,1.757500076E1,-4.400000095E0,-2.758749962E1,3.300470857E1
3.837891005E1,1.755000114E1,-4.425000191E0,-2.763750076E1,3.303656482E1
3.838891005E1,1.752499962E1,-4.412499905E0,-2.768750000E1,3.306347567E1
3.839891005E1,1.756250000E1,-4.425000191E0,-2.766250038E1,3.306411893E1
3.840891005E1,1.756250000E1,-4.487500191E0,-2.772500038E1,3.312483525E1
3.841891005E1,1.755000114E1,-4.500000000E0,-2.771249962E1,3.310944239E1
3.842891005E1,1.758749962E1,-4.512500286E0,-2.761250114E1,3.304743592E1
3.843891005E1,1.762500000E1,-4.550000191E0,-2.757500076E1,3.304124383E1
3.844891005E1,1.763750076E1,-4.587500095E0,-2.757500076E1,3.305309755E1
3.845891005E1,1.763750076E1,-4.625000000E0,-2.758749962E1,3.306874950E1
3.846891005E1,1.761250114E1,-4.687500000E0,-2.761250114E1,3.308508837E1
3.847891005E1,1.757500076E1,-4.724999905E0,-2.752499962E1,3.299745263E1
3.848891005E1,1.751250076E1,-4.700000286E0,-2.741250038E1,3.286674403E1
3.849891005E1,1.743750000E1,-4.687500000E0,-2.741250038E1,3.282505506E1
3.850891005E1,1.739999962E1,-4.675000191E0,-2.745000076E1,3.283470961E1
3.851891005E1,1.737500000E1,-4.662499905E0,-2.745000076E1,3.281969031E1
3.852891005E1,1.736250114E1,-4.650000095E0,-2.746249962E1,3.282175852E1
3.853891005E1,1.733749962E1,-4.625000000E0,-2.743750000E1,3.278408035E1
3.854891005E1,1.733749962E1,-4.537499905E0,-2.732500076E1,3.267772123E1
3.855891005E1,1.736250114E1,-4.487500191E0,-2.730000114E1,3.266319284E1
3.856891005E1,1.737500000E1,-4.474999905E0,-2.735000038E1,3.270991853E1
3.857891005E1,1.743750000E1,-4.500000000E0,-2.735000038E1,3.274658650E1
3.858891005E1,1.743750000E1,-4.512500286E0,-2.732500076E1,3.272743088E1
3.859891005E1,1.743750000E1,-4.537499905E0,-2.735000038E1,3.275176075E1
3.860891005E1,1.741250038E1,-4.500000000E0,-2.737500000E1,3.275417217E1
3.861891005E1,1.742500114E1,-4.525000095E0,-2.737500000E1,3.276426278E1
3.862891005E1,1.743750000E1,-4.587500095E0,-2.742500114E1,3.282136882E1
3.863891005E1,1.743750000E1,-4.587500095E0,-2.743750000E1,3.283181338E1
3.864891005E1,1.748750114E1,-4.562500000E0,-2.733749962E1,3.277145081E1
3.865891005E1,1.752499962E1,-4.525000095E0,-2.720000076E1,3.267171987E1
3.866891005E1,1.753750038E1,-4.512500286E0,-2.721249962E1,3.268710317E1
3.867891005E1,1.752499962E1,-4.500000000E0,-2.722500038E1,3.268908468E1
3.868891005E1,1.752499962E1,-4.487500191E0,-2.713750076E1,3.261452464E1
3.869891005E1,1.752499962E1,-4.474999905E0,-2.708749962E1,3.257121231E1
3.870891005E1,1.750000000E1,-4.450000286E0,-2.708749962E1,3.255434131E1
3.871891005E1,1.750000000E1,-4.450000286E0,-2.717500114E1,3.262718483E1
3.872891005E1,1.748750114E1,-4.462500095E0,-2.732500076E1,3.274724828E1
3.873891005E1,1.746249962E1,-4.474999905E0,-2.747500038E1,3.286092152E1
3.874891005E1,1.743750000E1,-4.487500191E0,-2.755000114E1,3.291210457E1
3.875891005E1,1.743750000E1,-4.512500286E0,-2.758749962E1,3.294691488E1
3.876891005E1,1.745000076E1,-4.562500000E0,-2.763750076E1,3.300227843E1
3.877891005E1,1.742500114E1,-4.575000286E0,-2.763750076E1,3.299079782E1
3.878891005E1,1.743750000E1,-4.550000191E0,-2.766250038E1,3.301488809E1
3.879891005E1,1.741250038E1,-4.562500000E0,-2.764999962E1,3.299293947E1
3.880891005E1,1.736250114E1,-4.562500000E0,-2.751250076E1,3.285134016E1
3.881891005E1,1.736250114E1,-4.537499905E0,-2.739999962E1,3.275370713E1
3.882891005E1,1.739999962E1,-4.525000095E0,-2.726250076E1,3.265699864E1
3.883891005E1,1.742500114E1,-4.462500095E0,-2.717500114E1,3.258872902E1
3.884891005E1,1.739999962E1,-4.425000191E0,-2.711250114E1,3.251812313E1
3.885891005E1,1.742500114E1,-4.437500000E0,-2.707500076E1,3.250196513E1
3.886891005E1,1.742500114E1,-4.500000000E0,-2.703750038E1,3.247933330E1
3.887891005E1,1.742500114E1,-4.537499905E0,-2.698750114E1,3.244294666E1
3.888891005E1,1.746249962E1,-4.550000191E0,-2.703750038E1,3.250642739E1
3.889891005E1,1.747500038E1,-4.575000286E0,-2.713750076E1,3.259984990E1
3.890891005E1,1.747500038E1,-4.587500095E0,-2.725000000E1,3.269530999E1
3.891891005E1,1.752499962E1,-4.587500095E0,-2.723750114E1,3.271165293E1
3.892891005E1,1.757500076E1,-4.587500095E0,-2.721249962E1,3.271767022E1
3.893891005E1,1.753750038E1,-4.562500000E0,-2.722500038E1,3.270444881E1
3.894891005E1,1.753750038E1,-4.525000095E0,-2.716250038E1,3.264721998E1
3.895891005E1,1.756250000E1,-4.512500286E0,-2.712500000E1,3.262774418E1
3.896891005E1,1.756250000E1,-4.512500286E0,-2.707500076E1,3.258618927E1
3.897891005E1,1.758749962E1,-4.512500286E0,-2.700000000E1,3.253740619E1
3.898891005E1,1.758749962E1,-4.525000095E0,-2.689999962E1,3.245621278E1
3.899891005E1,1.757500076E1,-4.575000286E0,-2.686250114E1,3.242537968E1
3.900891005E1,1.755000114E1,-4.550000191E0,-2.689999962E1,3.243940538E1
3.901891005E1,1.752499962E1,-4.500000000E0,-2.695000076E1,3.246040900E1
3.902891005E1,1.753750038E1,-4.487500191E0,-2.697500038E1,3.248618511E1
3.903891005E1,1.752499962E1,-4.474999905E0,-2.697500038E1,3.247771361E1
3.904891005E1,1.751250076E1,-4.487500191E0,-2.696249962E1,3.246231240E1
3.905891005E1,1.750000000E1,-4.474999905E0,-2.692500114E1,3.242269746E1
3.906891005E1,1.745000076E1,-4.450000286E0,-2.700000000E1,3.245466113E1
3.907891005E1,1.735000038E1,-4.387500286E0,-2.716250038E1,3.252805096E1
3.908891005E1,1.732500076E1,-4.400000095E0,-2.723750114E1,3.257909024E1
3.909891005E1,1.736250114E1,-4.462500095E0,-2.726250076E1,3.262842780E1
3.910891005E1,1.739999962E1,-4.500000000E0,-2.733749962E1,3.271618670E1
3.911891005E1,1.746249962E1,-4.537499905E0,-2.742500114E1,3.282770912E1
3.912891005E1,1.750000000E1,-4.562500000E0,-2.751250076E1,3.292421760E1
3.913891005E1,1.751250076E1,-4.612500191E0,-2.762500000E1,3.303185532E1
3.914891005E1,1.751250076E1,-4.625000000E0,-2.757500076E1,3.299180163E1
3.915891005E1,1.757500076E1,-4.650000095E0,-2.742500114E1,3.290340166E1
3.916891005E1,1.762500000E1,-4.675000191E0,-2.739999962E1,3.291285814E1
3.917891005E1,1.763750076E1,-4.662499905E0,-2.733749962E1,3.286577588E1
3.918891005E1,1.760000038E1,-4.612500191E0,-2.730000114E1,3.280739602E1
3.919891005E1,1.757500076E1,-4.562500000E0,-2.725000000E1,3.274537461E1
3.920891005E1,1.757500076E1,-4.512500286E0,-2.713750076E1,3.264486573E1
3.921891005E1,1.753750038E1,-4.474999905E0,-2.714999962E1,3.262992527E1
3.922891005E1,1.756250000E1,-4.474999905E0,-2.716250038E1,3.265376636E1
3.923891005E1,1.758749962E1,-4.450000286E0,-2.714999962E1,3.265340908E1
3.924891005E1,1.757500076E1,-4.412499905E0,-2.713750076E1,3.263119297E1
3.925891005E1,1.757500076E1,-4.412499905E0,-2.718750000E1,3.267278628E1
3.926891005E1,1.761250114E1,-4.462500095E0,-2.726250076E1,3.276214357E1
3.927891005E1,1.763750076E1,-4.500000000E0,-2.738750076E1,3.288474770E1
3.928891005E1,1.763750076E1,-4.512500286E0,-2.755000114E1,3.302191174E1
3.929891005E1,1.766250038E1,-4.525000095E0,-2.756250000E1,3.304740462E1
3.930891005E1,1.767500114E1,-4.525000095E0,-2.758749962E1,3.307493653E1
3.931891005E1,1.770000076E1,-4.575000286E0,-2.758749962E1,3.309517774E1
3.932891005E1,1.772500038E1,-4.625000000E0,-2.753750038E1,3.307385963E1
3.933891005E1,1.770000076E1,-4.625000000E0,-2.743750000E1,3.297722029E1
3.934891005E1,1.764999962E1,-4.587500095E0,-2.723750114E1,3.277879059E1
3.935891005E1,1.761250114E1,-4.587500095E0,-2.710000038E1,3.264437738E1
3.936891005E1,1.758749962E1,-4.637500286E0,-2.703750038E1,3.258608566E1
3.937891005E1,1.757500076E1,-4.662499905E0,-2.698750114E1,3.254143167E1
3.938891005E1,1.757500076E1,-4.675000191E0,-2.700000000E1,3.255359087E1
3.939891005E1,1.756250000E1,-4.637500286E0,-2.705000114E1,3.258297680E1
3.940891005E1,1.756250000E1,-4.599999905E0,-2.701250076E1,3.254652981E1
3.941891005E1,1.761250114E1,-4.599999905E0,-2.700000000E1,3.256317238E1
3.942891005E1,1.763750076E1,-4.587500095E0,-2.708749962E1,3.264749953E1
3.943891005E1,1.762500000E1,-4.562500000E0,-2.712500000E1,3.266837395E1
3.944891005E1,1.762500000E1,-4.500000000E0,-2.707500076E1,3.261818958E1
3.945891005E1,1.764999962E1,-4.450000286E0,-2.706250000E1,3.261447371E1
3.946891005E1,1.764999962E1,-4.425000191E0,-2.701250076E1,3.256959181E1
3.947891005E1,1.760000038E1,-4.400000095E0,-2.705000114E1,3.257027136E1
3.948891005E1,1.756250000E1,-4.400000095E0,-2.714999962E1,3.263317156E1
3.949891005E1,1.752499962E1,-4.400000095E0,-2.723750114E1,3.268588504E1
3.950891005E1,1.750000000E1,-4.387500286E0,-2.722500038E1,3.266038586E1
3.951891005E1,1.750000000E1,-4.425000191E0,-2.721249962E1,3.265502660E1
3.952891005E1,1.750000000E1,-4.450000286E0,-2.730000114E1,3.273136974E1
3.953891005E1,1.745000076E1,-4.437500000E0,-2.731250000E1,3.271340076E1
3.954891005E1,1.746249962E1,-4.425000191E0,-2.730000114E1,3.270794372E1
3.955891005E1,1.751250076E1,-4.400000095E0,-2.717500114E1,3.262711098E1
3.956891005E1,1.752499962E1,-4.400000095E0,-2.707500076E1,3.255059567E1
3.957891005E1,1.753750038E1,-4.412499905E0,-2.701250076E1,3.250706496E1
3.958891005E1,1.756250000E1,-4.412499905E0,-2.697500038E1,3.248941685E1
3.959891005E1,1.756250000E1,-4.400000095E0,-2.695000076E1,3.246696703E1
3.960891005E1,1.757500076E1,-4.450000286E0,-2.693750000E1,3.247017186E1
3.961891005E1,1.757500076E1,-4.462500095E0,-2.692500114E1,3.246151946E1
3.962891005E1,1.752499962E1,-4.437500000E0,-2.695000076E1,3.245180363E1
3.963891005E1,1.751250076E1,-4.462500095E0,-2.703750038E1,3.252119335E1
3.964891005E1,1.756250000E1,-4.487500191E0,-2.714999962E1,3.264508452E1
3.965891005E1,1.762500000E1,-4.487500191E0,-2.725000000E1,3.276188003E1
3.966891005E1,1.770000076E1,-4.525000095E0,-2.735000038E1,3.289054840E1
3.967891005E1,1.773750114E1,-4.550000191E0,-2.737500000E1,3.293496734E1
3.968891005E1,1.772500038E1,-4.512500286E0,-2.733749962E1,3.289190148E1
3.969891005E1,1.775000000E1,-4.525000095E0,-2.732500076E1,3.289671401E1
3.970891005E1,1.778750038E1,-4.575000286E0,-2.728750038E1,3.289275717E1
3.971891005E1,1.776250076E1,-4.587500095E0,-2.726250076E1,3.286024252E1
3.972891005E1,1.770000076E1,-4.575000286E0,-2.726250076E1,3.282475594E1
3.973891005E1,1.762500000E1,-4.562500000E0,-2.716250038E1,3.269951771E1
3.974891005E1,1.752499962E1,-4.575000286E0,-2.716250038E1,3.264747565E1
3.975891005E1,1.746249962E1,-4.537499905E0,-2.713750076E1,3.258790797E1
3.976891005E1,1.745000076E1,-4.550000191E0,-2.696249962E1,3.243734598E1
3.977891005E1,1.746249962E1,-4.525000095E0,-2.688750076E1,3.237826765E1
3.978891005E1,1.745000076E1,-4.487500191E0,-2.696249962E1,3.242863812E1
3.979891005E1,1.745000076E1,-4.500000000E0,-2.703750038E1,3.249275232E1
3.980891005E1,1.742500114E1,-4.500000000E0,-2.697500038E1,3.242732352E1
3.981891005E1,1.739999962E1,-4.487500191E0,-2.687500000E1,3.232898498E1
3.982891005E1,1.741250038E1,-4.487500191E0,-2.677499962E1,3.225265000E1
3.983891005E1,1.743750000E1,-4.474999905E0,-2.683749962E1,3.231630264E1
3.984891005E1,1.742500114E1,-4.450000286E0,-2.710000038E1,3.252450135E1
3.985891005E1,1.738750076E1,-4.437500000E0,-2.721249962E1,3.259657535E1
3.986891005E1,1.739999962E1,-4.450000286E0,-2.720000076E1,3.259451688E1
3.987891005E1,1.743750000E1,-4.437500000E0,-2.714999962E1,3.257115736E1
3.988891005E1,1.743750000E1,-4.425000191E0,-2.713750076E1,3.255903839E1
3.989891005E1,1.742500114E1,-4.425000191E0,-2.732500076E1,3.270882080E1
3.990891005E1,1.746249962E1,-4.412499905E0,-2.745000076E1,3.283156393E1
3.991891005E1,1.751250076E1,-4.450000286E0,-2.746249962E1,3.287368356E1
3.992891005E1,1.753750038E1,-4.474999905E0,-2.742500114E1,3.285909663E1
3.993891005E1,1.756250000E1,-4.500000000E0,-2.747500038E1,3.291757968E1
3.994891005E1,1.757500076E1,-4.537499905E0,-2.752499962E1,3.297112617E1
3.995891005E1,1.756250000E1,-4.575000286E0,-2.758749962E1,3.302184382E1
3.996891005E1,1.756250000E1,-4.625000000E0,-2.766250038E1,3.309147864E1
3.997891005E1,1.758749962E1,-4.650000095E0,-2.761250114E1,3.306649155E1
3.998891005E1,1.757500076E1,-4.612500191E0,-2.755000114E1,3.300239950E1
3.999891005E1,1.753750038E1,-4.562500000E0,-2.751250076E1,3.294416525E1
4.000891005E1,1.753750038E1,-4.562500000E0,-2.738750076E1,3.283984659E1
4.001891005E1,1.756250000E1,-4.587500095E0,-2.727499962E1,3.276296946E1
4.002891005E1,1.755000114E1,-4.575000286E0,-2.721249962E1,3.270249690E1
4.003891005E1,1.755000114E1,-4.525000095E0,-2.711250114E1,3.261235785E1
4.004891005E1,1.756250000E1,-4.487500191E0,-2.707500076E1,3.258273669E1
4.005891005E1,1.757500076E1,-4.474999905E0,-2.712500000E1,3.262931046E1
4.006891005E1,1.761250114E1,-4.474999905E0,-2.716250038E1,3.268068616E1
4.007891005E1,1.761250114E1,-4.474999905E0,-2.722500038E1,3.273265138E1
4.008891005E1,1.758749962E1,-4.450000286E0,-2.735000038E1,3.281988980E1
4.009891005E1,1.757500076E1,-4.437500000E0,-2.741250038E1,3.286361567E1
4.010891005E1,1.757500076E1,-4.412499905E0,-2.741250038E1,3.286024931E1
4.011891005E1,1.758749962E1,-4.412499905E0,-2.747500038E1,3.291908176E1
4.012891005E1,1.760000038E1,-4.400000095E0,-2.752499962E1,3.296582501E1
4.013891005E1,1.760000038E1,-4.412499905E0,-2.748750114E1,3.293619419E1
4.014891005E1,1.756250000E1,-4.437500000E0,-2.739999962E1,3.284650349E1
4.015891005E1,1.755000114E1,-4.450000286E0,-2.732500076E1,3.277896749E1
4.016891005E1,1.753750038E1,-4.462500095E0,-2.732500076E1,3.277397586E1
4.017891005E1,1.755000114E1,-4.462500095E0,-2.730000114E1,3.275983073E1
4.018891005E1,1.755000114E1,-4.487500191E0,-2.728750038E1,3.275283003E1
4.019891005E1,1.756250000E1,-4.525000095E0,-2.732500076E1,3.279592503E1
4.020891005E1,1.758749962E1,-4.550000191E0,-2.736250114E1,3.284401184E1
4.021891005E1,1.760000038E1,-4.562500000E0,-2.739999962E1,3.288367982E1
4.022891005E1,1.760000038E1,-4.550000191E0,-2.747500038E1,3.294447087E1
4.023891005E1,1.760000038E1,-4.550000191E0,-2.745000076E1,3.292362460E1
4.024891005E1,1.757500076E1,-4.550000191E0,-2.736250114E1,3.283732057E1
4.025891005E1,1.748750114E1,-4.550000191E0,-2.737500000E1,3.280100338E1
4.026891005E1,1.743750000E1,-4.550000191E0,-2.735000038E1,3.275349491E1
4.027891005E1,1.741250038E1,-4.537499905E0,-2.721249962E1,3.262367561E1
4.028891005E1,1.742500114E1,-4.512500286E0,-2.707500076E1,3.251228983E1
4.029891005E1,1.746249962E1,-4.500000000E0,-2.698750114E1,3.245788211E1
4.030891005E1,1.747500038E1,-4.525000095E0,-2.696249962E1,3.244730574E1
4.031891005E1,1.752499962E1,-4.537499905E0,-2.688750076E1,3.241376581E1
4.032891005E1,1.760000038E1,-4.537499905E0,-2.685000038E1,3.242331629E1
4.033891005E1,1.767500114E1,-4.525000095E0,-2.681250000E1,3.243133435E1
4.034891005E1,1.770000076E1,-4.512500286E0,-2.677499962E1,3.241223982E1
4.035891005E1,1.764999962E1,-4.500000000E0,-2.689999962E1,3.248665058E1
4.036891005E1,1.758749962E1,-4.474999905E0,-2.695000076E1,3.249074188E1
4.037891005E1,1.752499962E1,-4.512500286E0,-2.705000114E1,3.254521213E1
4.038891005E1,1.750000000E1,-4.512500286E0,-2.712500000E1,3.259414493E1
4.039891005E1,1.746249962E1,-4.537499905E0,-2.727499962E1,3.270249841E1
4.040891005E1,1.741250038E1,-4.550000191E0,-2.733749962E1,3.272975033E1
4.041891005E1,1.737500000E1,-4.537499905E0,-2.736250114E1,3.272897797E1
4.042891005E1,1.736250114E1,-4.587500095E0,-2.751250076E1,3.285482158E1
4.043891005E1,1.741250038E1,-4.650000095E0,-2.755000114E1,3.292142514E1
4.044891005E1,1.745000076E1,-4.662499905E0,-2.758749962E1,3.297440776E1
4.045891005E1,1.746249962E1,-4.612500191E0,-2.758749962E1,3.297399257E1
4.046891005E1,1.746249962E1,-4.587500095E0,-2.751250076E1,3.290777641E1
4.047891005E1,1.748750114E1,-4.562500000E0,-2.747500038E1,3.288623950E1
4.048891005E1,1.753750038E1,-4.562500000E0,-2.745000076E1,3.289198790E1
