"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.188004022E1,-3.270000076E1,-5.819999695E1,-4.809999847E1
1.189041330E1,-3.270000076E1,-5.830000305E1,-4.809999847E1
1.190005184E1,-3.270000076E1,-5.819999695E1,-4.809999847E1
1.191005053E1,-3.279999924E1,-5.830000305E1,-4.820000076E1
1.192065007E1,-3.270000076E1,-5.819999695E1,-4.820000076E1
1.193005618E1,-3.270000076E1,-5.819999695E1,-4.820000076E1
1.194339180E1,-3.270000076E1,-5.819999695E1,-4.820000076E1
1.196041580E1,-3.279999924E1,-5.830000305E1,-4.829999924E1
1.197067457E1,-3.279999924E1,-5.830000305E1,-4.829999924E1
1.198011518E1,-3.279999924E1,-5.830000305E1,-4.829999924E1
1.199024345E1,-3.279999924E1,-5.819999695E1,-4.829999924E1
1.200003495E1,-3.279999924E1,-5.830000305E1,-4.829999924E1
1.201022345E1,-3.279999924E1,-5.830000305E1,-4.820000076E1
1.202115811E1,-3.279999924E1,-5.819999695E1,-4.829999924E1
1.203016068E1,-3.279999924E1,-5.819999695E1,-4.829999924E1
1.203016068E1,-4.029999924E1,-7.040000153E1,-3.890000153E1
1.204556892E1,-4.059999847E1,-7.059999847E1,-3.900000000E1
1.205584426E1,-4.040000153E1,-7.050000000E1,-3.920000076E1
1.206555703E1,-4.040000153E1,-7.040000153E1,-3.920000076E1
1.207571418E1,-4.040000153E1,-7.040000153E1,-3.920000076E1
1.208555665E1,-4.059999847E1,-7.059999847E1,-3.950000000E1
1.209556492E1,-4.059999847E1,-7.069999695E1,-3.950000000E1
1.210560397E1,-4.059999847E1,-7.080000305E1,-3.950000000E1
1.211564303E1,-4.070000076E1,-7.080000305E1,-3.950000000E1
1.212556176E1,-4.070000076E1,-7.080000305E1,-3.950000000E1
1.213576938E1,-4.070000076E1,-7.090000153E1,-3.950000000E1
1.214570809E1,-4.059999847E1,-7.080000305E1,-3.940000153E1
1.215564680E1,-4.059999847E1,-7.069999695E1,-3.929999924E1
1.216559457E1,-4.050000000E1,-7.069999695E1,-3.929999924E1
1.217554234E1,-4.050000000E1,-7.069999695E1,-3.929999924E1
1.218555761E1,-4.040000153E1,-7.069999695E1,-3.929999924E1
1.219557288E1,-4.040000153E1,-7.069999695E1,-3.940000153E1
1.220552572E1,-4.040000153E1,-7.069999695E1,-3.940000153E1
1.221555361E1,-4.040000153E1,-7.080000305E1,-3.950000000E1
1.222566126E1,-4.050000000E1,-7.080000305E1,-3.940000153E1
1.223562845E1,-4.050000000E1,-7.090000153E1,-3.940000153E1
1.224551699E1,-4.050000000E1,-7.090000153E1,-3.940000153E1
1.225575457E1,-4.040000153E1,-7.090000153E1,-3.940000153E1
1.226552672E1,-4.040000153E1,-7.090000153E1,-3.940000153E1
1.227659234E1,-4.040000153E1,-7.080000305E1,-3.929999924E1
1.228557095E1,-4.040000153E1,-7.090000153E1,-3.929999924E1
1.229576272E1,-4.040000153E1,-7.090000153E1,-3.929999924E1
1.230559553E1,-4.040000153E1,-7.090000153E1,-3.929999924E1
1.231554795E1,-4.040000153E1,-7.090000153E1,-3.929999924E1
1.232877238E1,-4.050000000E1,-7.100000000E1,-3.940000153E1
1.234552353E1,-4.050000000E1,-7.109999847E1,-3.950000000E1
1.235563688E1,-4.050000000E1,-7.109999847E1,-3.950000000E1
1.236551634E1,-4.059999847E1,-7.119999695E1,-3.950000000E1
1.237554622E1,-4.059999847E1,-7.130000305E1,-3.959999847E1
1.238560445E1,-4.059999847E1,-7.130000305E1,-3.950000000E1
1.239555084E1,-4.070000076E1,-7.140000153E1,-3.959999847E1
1.240634064E1,-4.079999924E1,-7.140000153E1,-3.959999847E1
1.241609299E1,-4.079999924E1,-7.150000000E1,-3.959999847E1
1.242551872E1,-4.079999924E1,-7.150000000E1,-3.959999847E1
1.243556430E1,-4.090000153E1,-7.159999847E1,-3.970000076E1
1.244609799E1,-4.090000153E1,-7.169999695E1,-3.970000076E1
1.245563538E1,-4.100000000E1,-7.169999695E1,-3.979999924E1
1.246553707E1,-4.109999847E1,-7.190000153E1,-3.990000153E1
1.247563307E1,-4.120000076E1,-7.190000153E1,-3.990000153E1
1.248551988E1,-4.120000076E1,-7.200000000E1,-3.990000153E1
1.249564111E1,-4.120000076E1,-7.200000000E1,-3.990000153E1
1.250619111E1,-4.129999924E1,-7.209999847E1,-3.990000153E1
1.251565753E1,-4.129999924E1,-7.209999847E1,-3.990000153E1
1.252551753E1,-4.129999924E1,-7.209999847E1,-4.000000000E1
1.253576964E1,-4.140000153E1,-7.209999847E1,-4.000000000E1
1.254550918E1,-4.150000000E1,-7.219999695E1,-4.009999847E1
1.255552164E1,-4.150000000E1,-7.219999695E1,-4.009999847E1
1.256564984E1,-4.159999847E1,-7.230000305E1,-4.020000076E1
1.257568988E1,-4.159999847E1,-7.240000153E1,-4.029999924E1
1.258558695E1,-4.159999847E1,-7.240000153E1,-4.029999924E1
1.259565934E1,-4.170000076E1,-7.240000153E1,-4.029999924E1
1.260565988E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.261556218E1,-4.170000076E1,-7.250000000E1,-4.029999924E1
1.262588118E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.263554638E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.264553988E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.265670899E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.266558745E1,-4.179999924E1,-7.240000153E1,-4.020000076E1
1.267557426E1,-4.179999924E1,-7.240000153E1,-4.020000076E1
1.268567853E1,-4.179999924E1,-7.240000153E1,-4.020000076E1
1.269557688E1,-4.179999924E1,-7.240000153E1,-4.020000076E1
1.270556495E1,-4.170000076E1,-7.230000305E1,-4.020000076E1
1.271590980E1,-4.170000076E1,-7.230000305E1,-4.020000076E1
1.272553595E1,-4.170000076E1,-7.230000305E1,-4.020000076E1
1.273553303E1,-4.170000076E1,-7.230000305E1,-4.020000076E1
1.274617588E1,-4.170000076E1,-7.230000305E1,-4.020000076E1
1.275569738E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.276554011E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.277652318E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.278551018E1,-4.170000076E1,-7.230000305E1,-4.020000076E1
1.279557668E1,-4.170000076E1,-7.230000305E1,-4.020000076E1
1.280609934E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.281556195E1,-4.179999924E1,-7.240000153E1,-4.020000076E1
1.282552445E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.283563168E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.284552599E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.285552041E1,-4.179999924E1,-7.230000305E1,-4.020000076E1
1.286609326E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.287556438E1,-4.179999924E1,-7.230000305E1,-4.009999847E1
1.288551526E1,-4.179999924E1,-7.240000153E1,-4.009999847E1
1.289841634E1,-4.190000153E1,-7.240000153E1,-4.009999847E1
1.291555553E1,-4.190000153E1,-7.240000153E1,-4.020000076E1
1.292560507E1,-4.179999924E1,-7.240000153E1,-4.020000076E1
1.293570514E1,-4.179999924E1,-7.250000000E1,-4.009999847E1
1.294553268E1,-4.179999924E1,-7.250000000E1,-4.009999847E1
1.295684488E1,-4.190000153E1,-7.250000000E1,-4.009999847E1
1.296556199E1,-4.190000153E1,-7.250000000E1,-4.020000076E1
1.297558291E1,-4.190000153E1,-7.259999847E1,-4.009999847E1
1.298557938E1,-4.190000153E1,-7.259999847E1,-4.009999847E1
1.299558784E1,-4.190000153E1,-7.259999847E1,-4.009999847E1
1.300550788E1,-4.200000000E1,-7.269999695E1,-4.009999847E1
1.301562903E1,-4.200000000E1,-7.269999695E1,-4.009999847E1
1.302553591E1,-4.200000000E1,-7.269999695E1,-4.000000000E1
1.303552715E1,-4.209999847E1,-7.280000305E1,-4.000000000E1
1.304607072E1,-4.209999847E1,-7.280000305E1,-4.009999847E1
1.305552899E1,-4.209999847E1,-7.280000305E1,-4.000000000E1
1.306554449E1,-4.209999847E1,-7.280000305E1,-4.000000000E1
1.307571668E1,-4.209999847E1,-7.280000305E1,-4.000000000E1
1.308553714E1,-4.209999847E1,-7.280000305E1,-4.000000000E1
1.309575211E1,-4.209999847E1,-7.280000305E1,-4.000000000E1
1.310877503E1,-4.209999847E1,-7.280000305E1,-3.990000153E1
1.312549576E1,-4.209999847E1,-7.280000305E1,-3.990000153E1
1.313559130E1,-4.209999847E1,-7.280000305E1,-3.990000153E1
1.314552234E1,-4.200000000E1,-7.280000305E1,-3.979999924E1
1.315571741E1,-4.200000000E1,-7.280000305E1,-3.979999924E1
1.316700295E1,-4.200000000E1,-7.280000305E1,-3.979999924E1
1.317553091E1,-4.200000000E1,-7.269999695E1,-3.990000153E1
1.318563084E1,-4.190000153E1,-7.269999695E1,-3.990000153E1
1.319570545E1,-4.190000153E1,-7.269999695E1,-3.990000153E1
1.320571015E1,-4.190000153E1,-7.269999695E1,-3.979999924E1
1.321557453E1,-4.190000153E1,-7.269999695E1,-3.979999924E1
1.322562057E1,-4.190000153E1,-7.269999695E1,-3.979999924E1
1.323555041E1,-4.190000153E1,-7.269999695E1,-3.990000153E1
1.324552349E1,-4.200000000E1,-7.269999695E1,-3.990000153E1
1.325615391E1,-4.190000153E1,-7.269999695E1,-3.990000153E1
1.326559388E1,-4.179999924E1,-7.259999847E1,-3.979999924E1
1.327597622E1,-4.179999924E1,-7.259999847E1,-3.990000153E1
1.328562180E1,-4.179999924E1,-7.250000000E1,-3.990000153E1
1.329557126E1,-4.179999924E1,-7.250000000E1,-3.990000153E1
1.330555680E1,-4.170000076E1,-7.250000000E1,-3.979999924E1
1.331579565E1,-4.170000076E1,-7.240000153E1,-3.979999924E1
1.332553399E1,-4.170000076E1,-7.250000000E1,-3.990000153E1
1.333572738E1,-4.170000076E1,-7.240000153E1,-3.990000153E1
1.334568534E1,-4.159999847E1,-7.230000305E1,-3.979999924E1
1.335574876E1,-4.159999847E1,-7.240000153E1,-3.990000153E1
1.336553722E1,-4.150000000E1,-7.230000305E1,-3.990000153E1
1.337572553E1,-4.150000000E1,-7.240000153E1,-3.990000153E1
1.338591511E1,-4.150000000E1,-7.240000153E1,-3.990000153E1
1.339561103E1,-4.159999847E1,-7.240000153E1,-4.000000000E1
1.340605684E1,-4.159999847E1,-7.240000153E1,-4.009999847E1
1.341556368E1,-4.159999847E1,-7.240000153E1,-4.009999847E1
1.342549588E1,-4.159999847E1,-7.240000153E1,-4.009999847E1
1.343726595E1,-4.170000076E1,-7.240000153E1,-4.009999847E1
1.344550238E1,-4.170000076E1,-7.250000000E1,-4.009999847E1
1.345565438E1,-4.170000076E1,-7.250000000E1,-4.009999847E1
1.346603903E1,-4.179999924E1,-7.250000000E1,-4.009999847E1
1.347553788E1,-4.179999924E1,-7.259999847E1,-4.020000076E1
1.348550015E1,-4.179999924E1,-7.259999847E1,-4.020000076E1
1.349562280E1,-4.179999924E1,-7.259999847E1,-4.020000076E1
1.350551334E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.351554426E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.352606811E1,-4.179999924E1,-7.259999847E1,-4.029999924E1
1.353552095E1,-4.179999924E1,-7.259999847E1,-4.029999924E1
1.354550403E1,-4.179999924E1,-7.259999847E1,-4.040000153E1
1.355562461E1,-4.190000153E1,-7.259999847E1,-4.040000153E1
1.356554799E1,-4.190000153E1,-7.269999695E1,-4.050000000E1
1.357553103E1,-4.200000000E1,-7.269999695E1,-4.050000000E1
1.358562518E1,-4.200000000E1,-7.280000305E1,-4.059999847E1
1.359551041E1,-4.200000000E1,-7.280000305E1,-4.070000076E1
1.360551318E1,-4.200000000E1,-7.280000305E1,-4.059999847E1
1.361672061E1,-4.200000000E1,-7.269999695E1,-4.070000076E1
1.362550145E1,-4.190000153E1,-7.269999695E1,-4.059999847E1
1.363592318E1,-4.200000000E1,-7.269999695E1,-4.070000076E1
1.364561168E1,-4.200000000E1,-7.269999695E1,-4.070000076E1
1.365555741E1,-4.200000000E1,-7.269999695E1,-4.059999847E1
1.366552038E1,-4.200000000E1,-7.269999695E1,-4.059999847E1
1.367560684E1,-4.200000000E1,-7.269999695E1,-4.059999847E1
1.368640922E1,-4.200000000E1,-7.259999847E1,-4.059999847E1
1.369557426E1,-4.190000153E1,-7.259999847E1,-4.059999847E1
1.370605407E1,-4.190000153E1,-7.259999847E1,-4.059999847E1
1.371552999E1,-4.190000153E1,-7.259999847E1,-4.059999847E1
1.372665830E1,-4.190000153E1,-7.269999695E1,-4.059999847E1
1.373570880E1,-4.190000153E1,-7.269999695E1,-4.059999847E1
1.374551338E1,-4.200000000E1,-7.269999695E1,-4.059999847E1
1.375553257E1,-4.200000000E1,-7.269999695E1,-4.059999847E1
1.376560918E1,-4.190000153E1,-7.259999847E1,-4.050000000E1
1.377661257E1,-4.190000153E1,-7.259999847E1,-4.050000000E1
1.378554149E1,-4.190000153E1,-7.259999847E1,-4.050000000E1
1.379562195E1,-4.179999924E1,-7.250000000E1,-4.040000153E1
1.380555268E1,-4.190000153E1,-7.259999847E1,-4.040000153E1
1.381553264E1,-4.190000153E1,-7.259999847E1,-4.040000153E1
1.382579814E1,-4.179999924E1,-7.250000000E1,-4.040000153E1
1.383556303E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.384549507E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.385609414E1,-4.170000076E1,-7.250000000E1,-4.029999924E1
1.386558984E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.387555568E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.388558153E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.389554580E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.390552122E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.391562976E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.392555814E1,-4.170000076E1,-7.250000000E1,-4.009999847E1
1.393569284E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.394583111E1,-4.170000076E1,-7.240000153E1,-4.009999847E1
1.395556188E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.396552514E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.398109064E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.399565949E1,-4.170000076E1,-7.230000305E1,-4.000000000E1
1.400559749E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.401555395E1,-4.170000076E1,-7.230000305E1,-4.000000000E1
1.402556218E1,-4.159999847E1,-7.230000305E1,-4.000000000E1
1.403659834E1,-4.159999847E1,-7.230000305E1,-4.000000000E1
1.404551014E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.405555464E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.406570807E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.407557049E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.408553864E1,-4.150000000E1,-7.230000305E1,-4.000000000E1
1.409566299E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.410578164E1,-4.150000000E1,-7.219999695E1,-4.000000000E1
1.411556449E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.412578495E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.413559241E1,-4.150000000E1,-7.219999695E1,-4.000000000E1
1.414557303E1,-4.150000000E1,-7.219999695E1,-4.000000000E1
1.415615261E1,-4.150000000E1,-7.219999695E1,-4.000000000E1
1.416554614E1,-4.150000000E1,-7.219999695E1,-4.000000000E1
1.417678618E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.418623334E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.419564761E1,-4.150000000E1,-7.219999695E1,-3.990000153E1
1.420551384E1,-4.150000000E1,-7.219999695E1,-4.000000000E1
1.421566222E1,-4.140000153E1,-7.219999695E1,-3.990000153E1
1.422553888E1,-4.140000153E1,-7.219999695E1,-4.000000000E1
1.423555911E1,-4.150000000E1,-7.219999695E1,-4.000000000E1
1.424607749E1,-4.159999847E1,-7.230000305E1,-4.000000000E1
1.425574153E1,-4.150000000E1,-7.230000305E1,-4.000000000E1
1.426557107E1,-4.150000000E1,-7.230000305E1,-4.000000000E1
1.427645257E1,-4.150000000E1,-7.230000305E1,-4.000000000E1
1.428554061E1,-4.150000000E1,-7.230000305E1,-4.000000000E1
1.429568326E1,-4.150000000E1,-7.230000305E1,-4.000000000E1
1.430561322E1,-4.150000000E1,-7.230000305E1,-4.000000000E1
1.431560934E1,-4.140000153E1,-7.230000305E1,-4.000000000E1
1.432575853E1,-4.140000153E1,-7.230000305E1,-4.000000000E1
1.433608288E1,-4.140000153E1,-7.230000305E1,-4.000000000E1
1.434556838E1,-4.150000000E1,-7.230000305E1,-4.000000000E1
1.435557907E1,-4.150000000E1,-7.230000305E1,-4.009999847E1
1.436609603E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.437563934E1,-4.159999847E1,-7.240000153E1,-4.009999847E1
1.438562557E1,-4.159999847E1,-7.230000305E1,-4.020000076E1
1.439623884E1,-4.159999847E1,-7.230000305E1,-4.020000076E1
1.440553130E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.441565384E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.442560434E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.443556457E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.444551860E1,-4.159999847E1,-7.230000305E1,-4.009999847E1
1.445558768E1,-4.170000076E1,-7.230000305E1,-4.009999847E1
1.446553945E1,-4.170000076E1,-7.240000153E1,-4.020000076E1
1.447552122E1,-4.170000076E1,-7.240000153E1,-4.029999924E1
1.448662438E1,-4.179999924E1,-7.240000153E1,-4.029999924E1
1.449556576E1,-4.179999924E1,-7.240000153E1,-4.020000076E1
1.450550757E1,-4.179999924E1,-7.240000153E1,-4.029999924E1
1.451563972E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.452551860E1,-4.179999924E1,-7.250000000E1,-4.040000153E1
1.453555730E1,-4.179999924E1,-7.250000000E1,-4.029999924E1
1.454612818E1,-4.190000153E1,-7.250000000E1,-4.040000153E1
1.455555511E1,-4.190000153E1,-7.250000000E1,-4.040000153E1
1.456554149E1,-4.190000153E1,-7.259999847E1,-4.040000153E1
1.457559468E1,-4.200000000E1,-7.259999847E1,-4.040000153E1
1.458549868E1,-4.200000000E1,-7.250000000E1,-4.040000153E1
1.459555576E1,-4.200000000E1,-7.250000000E1,-4.040000153E1
1.460606376E1,-4.200000000E1,-7.250000000E1,-4.040000153E1
1.461555049E1,-4.200000000E1,-7.250000000E1,-4.040000153E1
1.462550249E1,-4.200000000E1,-7.250000000E1,-4.040000153E1
1.463560153E1,-4.209999847E1,-7.250000000E1,-4.040000153E1
1.464551326E1,-4.209999847E1,-7.250000000E1,-4.029999924E1
1.465565610E1,-4.200000000E1,-7.250000000E1,-4.029999924E1
1.466610457E1,-4.209999847E1,-7.250000000E1,-4.029999924E1
1.467553707E1,-4.200000000E1,-7.250000000E1,-4.029999924E1
1.468557553E1,-4.200000000E1,-7.250000000E1,-4.029999924E1
1.469562245E1,-4.200000000E1,-7.250000000E1,-4.029999924E1
1.470550087E1,-4.209999847E1,-7.250000000E1,-4.029999924E1
1.471555645E1,-4.200000000E1,-7.250000000E1,-4.029999924E1
1.472559887E1,-4.200000000E1,-7.250000000E1,-4.029999924E1
1.473558391E1,-4.200000000E1,-7.250000000E1,-4.029999924E1
1.474574472E1,-4.200000000E1,-7.250000000E1,-4.029999924E1
1.475610434E1,-4.209999847E1,-7.250000000E1,-4.020000076E1
1.476553318E1,-4.200000000E1,-7.240000153E1,-4.020000076E1
1.477605537E1,-4.200000000E1,-7.240000153E1,-4.020000076E1
1.478558264E1,-4.200000000E1,-7.240000153E1,-4.020000076E1
1.479553387E1,-4.200000000E1,-7.240000153E1,-4.020000076E1
1.480691187E1,-4.190000153E1,-7.230000305E1,-4.009999847E1
1.481648680E1,-4.190000153E1,-7.230000305E1,-4.009999847E1
1.482551291E1,-4.190000153E1,-7.230000305E1,-4.000000000E1
1.483560687E1,-4.179999924E1,-7.230000305E1,-4.000000000E1
1.484862457E1,-4.170000076E1,-7.219999695E1,-4.000000000E1
1.486557841E1,-4.170000076E1,-7.219999695E1,-3.990000153E1
1.487557195E1,-4.170000076E1,-7.219999695E1,-4.000000000E1
1.488559472E1,-4.170000076E1,-7.219999695E1,-4.000000000E1
1.489553814E1,-4.170000076E1,-7.219999695E1,-4.000000000E1
1.490607022E1,-4.170000076E1,-7.230000305E1,-3.990000153E1
1.491574864E1,-4.170000076E1,-7.230000305E1,-4.000000000E1
1.492554241E1,-4.170000076E1,-7.230000305E1,-4.000000000E1
1.493579514E1,-4.159999847E1,-7.230000305E1,-4.000000000E1
1.494553426E1,-4.159999847E1,-7.230000305E1,-4.000000000E1
1.495557199E1,-4.159999847E1,-7.230000305E1,-4.000000000E1
1.496561714E1,-4.159999847E1,-7.230000305E1,-4.000000000E1
1.497554972E1,-4.159999847E1,-7.230000305E1,-3.990000153E1
1.498552287E1,-4.159999847E1,-7.240000153E1,-3.990000153E1
1.499562630E1,-4.159999847E1,-7.240000153E1,-3.990000153E1
1.500577184E1,-4.159999847E1,-7.230000305E1,-3.990000153E1
1.501555537E1,-4.159999847E1,-7.240000153E1,-3.990000153E1
1.502614526E1,-4.170000076E1,-7.240000153E1,-3.990000153E1
1.503554457E1,-4.170000076E1,-7.240000153E1,-4.000000000E1
1.504554860E1,-4.170000076E1,-7.240000153E1,-3.990000153E1
1.505564287E1,-4.159999847E1,-7.240000153E1,-3.990000153E1
1.506559553E1,-4.170000076E1,-7.240000153E1,-3.990000153E1
1.507553457E1,-4.159999847E1,-7.240000153E1,-3.990000153E1
1.508642710E1,-4.170000076E1,-7.250000000E1,-3.990000153E1
1.509664310E1,-4.170000076E1,-7.250000000E1,-3.979999924E1
1.510552818E1,-4.170000076E1,-7.250000000E1,-3.990000153E1
1.511570118E1,-4.179999924E1,-7.259999847E1,-3.990000153E1
1.512551618E1,-4.170000076E1,-7.259999847E1,-4.000000000E1
1.513552499E1,-4.179999924E1,-7.259999847E1,-4.000000000E1
1.514557841E1,-4.179999924E1,-7.259999847E1,-4.000000000E1
1.515556284E1,-4.179999924E1,-7.259999847E1,-4.000000000E1
1.516571510E1,-4.179999924E1,-7.259999847E1,-4.000000000E1
1.517673626E1,-4.179999924E1,-7.259999847E1,-3.990000153E1
1.518550414E1,-4.179999924E1,-7.259999847E1,-3.990000153E1
1.519552210E1,-4.179999924E1,-7.259999847E1,-3.990000153E1
1.520566230E1,-4.170000076E1,-7.259999847E1,-3.979999924E1
1.521564111E1,-4.170000076E1,-7.259999847E1,-3.979999924E1
1.522552361E1,-4.179999924E1,-7.250000000E1,-3.979999924E1
1.523563007E1,-4.179999924E1,-7.259999847E1,-3.979999924E1
1.524555984E1,-4.179999924E1,-7.259999847E1,-3.979999924E1
1.525555684E1,-4.179999924E1,-7.259999847E1,-3.979999924E1
1.526560345E1,-4.179999924E1,-7.259999847E1,-3.979999924E1
1.527610122E1,-4.179999924E1,-7.259999847E1,-3.979999924E1
1.528558361E1,-4.179999924E1,-7.259999847E1,-3.979999924E1
1.529748145E1,-4.179999924E1,-7.259999847E1,-3.990000153E1
1.530582057E1,-4.179999924E1,-7.250000000E1,-3.990000153E1
1.531553968E1,-4.170000076E1,-7.250000000E1,-3.979999924E1
1.532566049E1,-4.170000076E1,-7.250000000E1,-3.979999924E1
1.533571687E1,-4.170000076E1,-7.250000000E1,-3.979999924E1
1.534553349E1,-4.179999924E1,-7.250000000E1,-3.990000153E1
1.535576053E1,-4.179999924E1,-7.250000000E1,-3.990000153E1
1.536566864E1,-4.179999924E1,-7.250000000E1,-3.990000153E1
1.537570334E1,-4.179999924E1,-7.250000000E1,-3.990000153E1
1.538608410E1,-4.170000076E1,-7.250000000E1,-3.990000153E1
1.539554826E1,-4.179999924E1,-7.250000000E1,-3.979999924E1
1.540558191E1,-4.170000076E1,-7.250000000E1,-3.979999924E1
1.541560414E1,-4.179999924E1,-7.250000000E1,-3.979999924E1
1.542552910E1,-4.179999924E1,-7.250000000E1,-3.979999924E1
1.543570884E1,-4.179999924E1,-7.250000000E1,-3.979999924E1
1.544566022E1,-4.179999924E1,-7.250000000E1,-3.979999924E1
1.545563557E1,-4.179999924E1,-7.250000000E1,-3.990000153E1
1.546555091E1,-4.179999924E1,-7.250000000E1,-4.000000000E1
1.547609037E1,-4.179999924E1,-7.250000000E1,-4.000000000E1
1.548551061E1,-4.179999924E1,-7.250000000E1,-4.000000000E1
1.549665753E1,-4.179999924E1,-7.250000000E1,-4.000000000E1
1.550562087E1,-4.179999924E1,-7.240000153E1,-4.009999847E1
1.551553499E1,-4.190000153E1,-7.250000000E1,-4.009999847E1
1.552969560E1,-4.190000153E1,-7.250000000E1,-4.009999847E1
1.554554280E1,-4.190000153E1,-7.250000000E1,-4.009999847E1
1.555558857E1,-4.190000153E1,-7.259999847E1,-4.020000076E1
1.556612199E1,-4.190000153E1,-7.250000000E1,-4.020000076E1
1.557551945E1,-4.190000153E1,-7.250000000E1,-4.009999847E1
1.558565668E1,-4.190000153E1,-7.250000000E1,-4.000000000E1
