"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.046917740E1,1.788634956E-1,-1.268195957E-1,9.908080101E0,9.910505872E0
1.047168016E1,1.788634956E-1,-1.555334777E-1,9.917651176E0,9.920483238E0
1.047418297E1,2.075773627E-1,-1.316052526E-1,9.922437668E0,9.925481226E0
1.047668573E1,1.405783296E-1,-1.411765367E-1,9.898509026E0,9.900513826E0
1.047913573E1,2.123630047E-1,-1.842473447E-1,9.908080101E0,9.912068221E0
1.048158573E1,1.932204217E-1,-1.507478207E-1,9.932008743E0,9.935031792E0
1.048404808E1,1.645065546E-1,-1.507478207E-1,9.888937950E0,9.891454953E0
1.048651042E1,1.980060786E-1,-1.507478207E-1,9.908080101E0,9.911204902E0
1.048897271E1,1.740778536E-1,-1.651047617E-1,9.922437668E0,9.925337876E0
1.049147099E1,2.315055877E-1,-1.603191197E-1,9.917651176E0,9.921648145E0
1.049396922E1,1.884347796E-1,-1.268195957E-1,9.936794281E0,9.939389894E0
1.049646750E1,1.645065546E-1,-1.363908947E-1,9.893723488E0,9.896030989E0
1.049896579E1,1.645065546E-1,-1.316052526E-1,9.917651176E0,9.919888467E0
1.050146485E1,2.410768867E-1,-1.316052526E-1,9.903294563E0,9.907102564E0
1.050398120E1,2.027917206E-1,-1.507478207E-1,9.898509026E0,9.901733703E0
1.050649756E1,2.362912297E-1,-1.411765367E-1,9.922437668E0,9.926254764E0
1.050899662E1,1.980060786E-1,-1.411765367E-1,9.912865639E0,9.915848042E0
1.051149568E1,1.788634956E-1,-1.651047617E-1,9.927223206E0,9.930207063E0
1.051399474E1,2.171486616E-1,-1.363908947E-1,9.922437668E0,9.925750616E0
1.051649381E1,2.027917206E-1,-1.316052526E-1,9.912865639E0,9.915813108E0
1.051899287E1,2.219343036E-1,-1.220339537E-1,9.936794281E0,9.940021514E0
1.052149193E1,1.932204217E-1,-1.316052526E-1,9.898509026E0,9.901269363E0
1.052399105E1,1.980060786E-1,-1.459621787E-1,9.893723488E0,9.896781084E0
1.052649027E1,2.123630047E-1,-1.459621787E-1,9.884152412E0,9.887510906E0
1.052899506E1,1.836491376E-1,-1.746760458E-1,9.917651176E0,9.920889254E0
1.053149428E1,1.884347796E-1,-1.411765367E-1,9.898509026E0,9.901308975E0
1.053399349E1,1.980060786E-1,-1.459621787E-1,9.893723488E0,9.896781084E0
1.053649266E1,1.645065546E-1,-1.555334777E-1,9.941579819E0,9.944157197E0
1.053899188E1,1.932204217E-1,-1.698904037E-1,9.927223206E0,9.930556754E0
1.054149105E1,2.027917206E-1,-1.459621787E-1,9.917651176E0,9.920798068E0
1.054399027E1,2.027917206E-1,-1.459621787E-1,9.903294563E0,9.906446015E0
1.054648948E1,2.123630047E-1,-1.363908947E-1,9.932008743E0,9.935215055E0
1.054898865E1,2.075773627E-1,-1.411765367E-1,9.960722923E0,9.963885805E0
1.055148771E1,1.980060786E-1,-1.268195957E-1,9.864411354E0,9.867213435E0
1.055398016E1,1.980060786E-1,-1.172483116E-1,9.879366875E0,9.882046520E0
1.055647922E1,1.645065546E-1,-1.268195957E-1,9.888937950E0,9.891119219E0
1.055897829E1,1.884347796E-1,-1.842473447E-1,9.903294563E0,9.906800591E0
1.056147735E1,1.836491376E-1,-1.316052526E-1,9.922437668E0,9.925009633E0
1.056397636E1,1.453639716E-1,-1.172483116E-1,9.936794281E0,9.938549111E0
1.056647537E1,1.836491376E-1,-1.411765367E-1,9.955936432E0,9.958630832E0
1.056897443E1,2.075773627E-1,-1.698904037E-1,9.908080101E0,9.911710367E0
1.057147349E1,1.597209126E-1,-1.603191197E-1,9.917651176E0,9.920232752E0
1.057401750E1,1.884347796E-1,-1.363908947E-1,9.898509026E0,9.901241895E0
1.057656152E1,2.219343036E-1,-1.603191197E-1,9.898509026E0,9.902294582E0
1.057910553E1,1.549352705E-1,-1.363908947E-1,9.917651176E0,9.919799004E0
1.058160751E1,1.788634956E-1,-1.555334777E-1,9.884152412E0,9.886994069E0
1.058410948E1,1.788634956E-1,-1.172483116E-1,9.917651176E0,9.919956864E0
1.058661146E1,2.075773627E-1,-1.316052526E-1,9.936794281E0,9.939833444E0
1.058911344E1,2.075773627E-1,-1.316052526E-1,9.908080101E0,9.911128069E0
1.059161542E1,1.980060786E-1,-1.220339537E-1,9.917651176E0,9.920378196E0
1.059411745E1,1.692921966E-1,-1.124626622E-1,9.951150894E0,9.953226201E0
1.059661943E1,1.836491376E-1,-1.603191197E-1,9.932008743E0,9.935000096E0
1.059906943E1,1.980060786E-1,-1.603191197E-1,9.898509026E0,9.901787190E0
1.060151943E1,1.884347796E-1,-1.411765367E-1,9.893723488E0,9.896524791E0
1.060399693E1,2.075773627E-1,-1.507478207E-1,9.908080101E0,9.911400736E0
1.060647443E1,1.836491376E-1,-1.316052526E-1,9.898509026E0,9.901087207E0
1.060895193E1,1.836491376E-1,-1.316052526E-1,9.874580383E0,9.877164811E0
1.061145037E1,1.884347796E-1,-1.507478207E-1,9.898509026E0,9.901450071E0
1.061394881E1,2.027917206E-1,-1.555334777E-1,9.908080101E0,9.911375607E0
1.061644724E1,2.267199457E-1,-1.603191197E-1,9.927223206E0,9.931105917E0
1.061894573E1,2.027917206E-1,-1.268195957E-1,9.936794281E0,9.939672443E0
1.062144417E1,2.171486616E-1,-1.603191197E-1,9.951150894E0,9.954810891E0
1.062394318E1,1.884347796E-1,-1.411765367E-1,9.922437668E0,9.925230866E0
1.062646599E1,1.980060786E-1,-1.507478207E-1,9.893723488E0,9.896852821E0
1.062896501E1,1.692921966E-1,-1.172483116E-1,9.898509026E0,9.900650885E0
1.063146396E1,2.315055877E-1,-1.603191197E-1,9.917651176E0,9.921648145E0
1.063396297E1,1.884347796E-1,-1.507478207E-1,9.936794281E0,9.939723998E0
1.063646198E1,1.932204217E-1,-1.363908947E-1,9.888937950E0,9.891765787E0
1.063896099E1,1.740778536E-1,-1.124626622E-1,9.893723488E0,9.895893866E0
1.064146000E1,1.692921966E-1,-1.411765367E-1,9.922437668E0,9.924885890E0
1.064395902E1,2.362912297E-1,-1.411765367E-1,9.922437668E0,9.926254764E0
1.064645782E1,1.932204217E-1,-1.555334777E-1,9.970293999E0,9.973378927E0
1.064894704E1,1.597209126E-1,-1.459621787E-1,9.908080101E0,9.910442322E0
1.065144584E1,1.549352705E-1,-1.794617027E-1,9.908080101E0,9.910916342E0
1.065394459E1,1.980060786E-1,-1.124626622E-1,9.917651176E0,9.920265073E0
1.065644334E1,1.597209126E-1,-1.411765367E-1,9.917651176E0,9.919941857E0
1.065894214E1,1.692921966E-1,-1.651047617E-1,9.888937950E0,9.891764919E0
1.066144089E1,1.836491376E-1,-1.603191197E-1,9.893723488E0,9.896726412E0
1.066393969E1,1.788634956E-1,-1.603191197E-1,9.893723488E0,9.896638764E0
1.066643849E1,1.980060786E-1,-1.746760458E-1,9.927223206E0,9.930734046E0
1.066893724E1,1.836491376E-1,-1.651047617E-1,9.922437668E0,9.925510358E0
1.067143652E1,1.980060786E-1,-1.603191197E-1,9.912865639E0,9.916139057E0
1.067395881E1,1.740778536E-1,-1.698904037E-1,9.922437668E0,9.925418637E0
1.067645808E1,1.788634956E-1,-1.411765367E-1,9.965508461E0,9.968113254E0
1.067895740E1,2.219343036E-1,-8.853443712E-2,9.879366875E0,9.882255968E0
1.068145667E1,1.884347796E-1,-1.124626622E-1,9.893723488E0,9.896156828E0
1.068395594E1,1.836491376E-1,-1.411765367E-1,9.917651176E0,9.920355975E0
1.068645521E1,1.980060786E-1,-1.603191197E-1,9.879366875E0,9.882651389E0
1.068895448E1,1.740778536E-1,-1.220339537E-1,9.879366875E0,9.881653972E0
1.069145381E1,1.692921966E-1,-1.316052526E-1,9.908080101E0,9.910400147E0
1.069399990E1,2.075773627E-1,-1.603191197E-1,9.927223206E0,9.930687346E0
1.069654599E1,1.692921966E-1,-1.316052526E-1,9.912865639E0,9.915184565E0
1.069909204E1,1.932204217E-1,-1.124626622E-1,9.955936432E0,9.958446275E0
1.070159438E1,1.884347796E-1,-1.698904037E-1,9.970293999E0,9.973521586E0
1.070409667E1,1.788634956E-1,-1.411765367E-1,9.932008743E0,9.934622320E0
1.070659902E1,1.692921966E-1,-1.986042857E-1,9.879366875E0,9.882813028E0
1.070910136E1,1.932204217E-1,-1.507478207E-1,9.850054741E0,9.853102934E0
1.071160370E1,2.123630047E-1,-1.890329868E-1,9.884152412E0,9.888240512E0
1.071410605E1,1.692921966E-1,-1.651047617E-1,9.879366875E0,9.882196581E0
1.071660839E1,1.884347796E-1,-1.316052526E-1,9.927223206E0,9.929883594E0
1.071905839E1,2.315055877E-1,-1.555334777E-1,9.917651176E0,9.921571970E0
1.072150839E1,1.597209126E-1,-1.698904037E-1,9.908080101E0,9.910823619E0
1.072395839E1,2.171486616E-1,-1.938186288E-1,9.922437668E0,9.926705822E0
1.072645714E1,1.740778536E-1,-1.938186288E-1,9.936794281E0,9.940208717E0
1.072894016E1,2.027917206E-1,-1.507478207E-1,9.912865639E0,9.916085647E0
1.073143891E1,2.219343036E-1,-2.799602449E-1,9.859625816E0,9.866096179E0
1.073393771E1,1.692921966E-1,-2.033899277E-1,9.912865639E0,9.916397152E0
1.073643646E1,1.357926875E-1,-1.507478207E-1,9.941579819E0,9.943649926E0
1.073893521E1,2.027917206E-1,-1.555334777E-1,9.869794846E0,9.873103131E0
1.074143396E1,1.980060786E-1,-1.507478207E-1,9.893723488E0,9.896852821E0
1.074393297E1,1.788634956E-1,-1.651047617E-1,9.960722923E0,9.963696748E0
1.074644282E1,2.315055877E-1,-6.939185411E-2,9.965508461E0,9.968438642E0
1.074894183E1,2.267199457E-1,-1.172483116E-1,9.917651176E0,9.920935135E0
1.075144079E1,1.836491376E-1,-1.794617027E-1,9.951150894E0,9.954463201E0
1.075393974E1,1.788634956E-1,-1.459621787E-1,9.927223206E0,9.929907234E0
1.075643876E1,2.219343036E-1,-1.507478207E-1,9.955936432E0,9.959550691E0
1.075893776E1,2.219343036E-1,-1.028913707E-1,9.893723488E0,9.896747240E0
1.076143678E1,2.410768867E-1,-5.192425251E-1,9.802198410E0,9.818901391E0
1.076393579E1,2.123630047E-1,-7.106683254E-1,9.797411919E0,9.825447970E0
1.076643459E1,-2.691925503E-2,-5.192425251E-1,9.893723488E0,9.907376136E0
1.076892896E1,6.879365444E-2,-8.374879509E-2,9.960722923E0,9.961312543E0
1.077142329E1,1.836491376E-1,1.363908947E-1,9.970293999E0,9.972917923E0
1.077392209E1,3.367897868E-1,8.374879509E-2,9.965508461E0,9.971549534E0
1.077642084E1,2.793620527E-1,-2.392822644E-3,9.932008743E0,9.935937125E0
1.077891964E1,2.793620527E-1,-2.225325108E-1,9.864411354E0,9.870875100E0
1.078141844E1,1.453639716E-1,-2.177468538E-1,9.879366875E0,9.882835333E0
1.078391719E1,1.214357466E-1,-2.416750938E-1,9.859625816E0,9.863334869E0
1.078641599E1,9.272187948E-2,-2.703889608E-1,9.835697174E0,9.839849919E0
1.078891480E1,8.315058798E-2,-2.225325108E-1,9.854840279E0,9.857703163E0
1.079141349E1,8.315058798E-2,-2.321037948E-1,9.879366875E0,9.882442817E0
1.079390782E1,1.788634956E-1,-2.081755698E-1,9.922437668E0,9.926232845E0
1.079640652E1,1.357926875E-1,-3.326023519E-1,9.912865639E0,9.919373425E0
1.079890521E1,8.793623000E-2,-4.331009090E-1,9.903294563E0,9.913150477E0
1.080140386E1,9.750752151E-2,-5.048855543E-1,9.946365356E0,9.959648636E0
1.080390256E1,3.050848842E-2,-5.718846321E-1,9.946365356E0,9.962839284E0
1.080640126E1,6.400800496E-2,-5.910272002E-1,9.975079536E0,9.992778489E0
1.080889995E1,9.750752151E-2,-4.809573591E-1,9.932008743E0,9.944125169E0
1.081139865E1,8.315058798E-2,-3.708875179E-1,9.869794846E0,9.877111008E0
1.081389730E1,9.272187948E-2,-2.321037948E-1,9.845269203E0,9.848441257E0
1.081644730E1,7.836493850E-2,-1.603191197E-1,9.879366875E0,9.880978349E0
1.081899730E1,1.549352705E-1,-6.460621208E-2,9.850054741E0,9.851485030E0
1.082149891E1,2.219343036E-1,1.196411345E-2,9.869794846E0,9.872297011E0
1.082401641E1,1.932204217E-1,-2.153540403E-2,9.979865074E0,9.981758603E0
1.082653386E1,2.267199457E-1,7.178467698E-3,9.960722923E0,9.963305406E0
1.082903547E1,2.650051117E-1,1.196411345E-2,9.975079536E0,9.978606246E0
1.083153709E1,2.602194548E-1,-5.024927482E-2,1.006122112E1,1.006471111E1
1.083403870E1,2.362912297E-1,-1.316052526E-1,9.955936432E0,9.959609617E0
1.083654026E1,2.410768867E-1,-2.799602449E-1,9.845269203E0,9.852198815E0
1.083899881E1,2.458625287E-1,-3.948157430E-1,9.898509026E0,9.909430296E0
1.084145740E1,3.224328458E-1,-4.283152521E-1,9.932008743E0,9.946467442E0
1.084391594E1,4.612165689E-1,-5.144568682E-1,9.979865074E0,1.000375397E1
1.084641480E1,5.090730190E-1,-6.628118753E-1,9.917651176E0,9.952802609E0
1.084891360E1,6.287141442E-1,-6.628118753E-1,9.802198410E0,9.844678498E0
1.085141245E1,6.813562512E-1,-5.670989752E-1,9.806983948E0,9.846968150E0
1.085391131E1,7.483552694E-1,-3.661018610E-1,9.879366875E0,9.914431705E0
1.085641011E1,7.968099117E-1,-2.321037948E-1,9.903294563E0,9.938008926E0
1.085890896E1,6.574280262E-1,-2.512463629E-1,9.893723488E0,9.918724757E0
1.086140782E1,6.239284873E-1,-1.316052526E-1,9.927223206E0,9.947681502E0
1.086390683E1,6.478567123E-1,1.196411345E-2,9.927223206E0,9.948347704E0
1.086640938E1,7.387840152E-1,6.939185411E-2,9.960722923E0,9.988324094E0
1.086891193E1,6.430711150E-1,7.417750359E-2,9.927223206E0,9.948306556E0
1.087141094E1,3.894318938E-1,6.939185411E-2,9.941579819E0,9.949446302E0
1.087390990E1,1.022931710E-1,-7.178467698E-3,9.941579819E0,9.942108665E0
1.087640891E1,-2.087737769E-1,-1.363908947E-1,9.975079536E0,9.978196266E0
1.087890792E1,-4.438686073E-1,-3.421736360E-1,9.917651176E0,9.933474065E0
1.088140693E1,-8.602197170E-1,-5.335994363E-1,9.826126099E0,9.878130411E0
1.088390599E1,-1.032503009E0,-5.335994363E-1,9.716055870E0,9.785322299E0
1.088640500E1,-1.046859860E0,-5.958128572E-1,9.692128181E0,9.766691211E0
1.088890386E1,-1.320239902E0,-7.878368497E-1,1.005165005E1,1.016854901E1
1.089139704E1,-1.631306887E0,-1.094118118E0,1.060199928E1,1.078242298E1
1.089389589E1,-1.693520188E0,-1.390828133E0,1.054457092E1,1.076988345E1
1.089639474E1,-1.640878081E0,-1.606182218E0,1.037228775E1,1.062340131E1
1.089889360E1,-1.439880967E0,-1.788036704E0,1.029093170E1,1.054388959E1
1.090139245E1,-1.266999602E0,-1.869990945E0,1.020957565E1,1.045646160E1
1.090389136E1,-7.214360237E-1,-2.003988981E0,1.000379372E1,1.022801694E1
1.090639021E1,-7.788637877E-1,-2.080559254E0,1.023828983E1,1.047654210E1
1.090888912E1,-7.501499057E-1,-2.099701881E0,1.088435173E1,1.111038188E1
1.091138808E1,-6.161518097E-1,-2.080559254E0,1.099980545E1,1.121178352E1
1.091388928E1,-8.123632669E-1,-2.003988981E0,1.124865913E1,1.145461646E1
1.091639047E1,-8.745766878E-1,-1.879562140E0,1.118166065E1,1.137221057E1
1.091888943E1,-1.085145116E0,-1.846062660E0,1.113380337E1,1.133785979E1
1.092138839E1,-7.501499057E-1,-1.754537225E0,1.104766178E1,1.121124242E1
1.092388735E1,-1.013360381E0,-1.850848317E0,1.105244732E1,1.125207228E1
1.092638636E1,-1.137787223E0,-1.956132531E0,1.101416302E1,1.124423413E1
1.092888532E1,-8.267202377E-1,-2.070987940E0,1.097587776E1,1.120010491E1
1.093143532E1,-6.017948985E-1,-2.300698996E0,1.095673466E1,1.121184228E1
1.093398532E1,-2.620140910E-1,-2.449054003E0,1.089870930E1,1.117355723E1
1.093648428E1,-8.913264424E-2,-2.621337175E0,1.080299568E1,1.111683718E1
1.093898870E1,2.219343036E-1,-2.851048231E0,1.062592697E1,1.100400177E1
1.094149313E1,6.813562512E-1,-2.980858803E0,1.037707329E1,1.081819835E1
1.094399756E1,8.829515576E-1,-3.124428272E0,1.025743294E1,1.075902347E1
1.094650198E1,1.308874011E0,-3.224926710E0,1.010429192E1,1.068690875E1
1.094900641E1,1.581655741E0,-3.368496180E0,9.994221687E0,1.066456134E1
1.095151084E1,2.290529490E0,-3.301496983E0,9.811769485E0,1.060269910E1
1.095400980E1,2.649452925E0,-3.373281717E0,9.553344727E0,1.047210704E1
1.095652761E1,2.802593470E0,-3.449851990E0,9.337990761E0,1.034186058E1
1.095902657E1,3.142972469E0,-3.387638569E0,9.208778381E0,1.030320194E1
1.096152542E1,3.396611691E0,-3.512065411E0,8.959924698E0,1.020548015E1
1.096402422E1,3.233899832E0,-3.770490170E0,8.888139725E0,1.018202986E1
1.096652308E1,3.128615618E0,-3.991228104E0,9.141778946E0,1.045419819E1
1.096902188E1,3.147758245E0,-4.082155228E0,9.242277145E0,1.058263011E1
1.097152073E1,2.975475073E0,-4.206582069E0,9.395418167E0,1.071553392E1
1.097401954E1,2.965903759E0,-4.316651821E0,9.409774780E0,1.076911925E1
1.097651849E1,2.985046148E0,-4.316651821E0,9.175278664E0,1.057022810E1
1.097901610E1,2.836092949E0,-4.417150497E0,8.801400185E0,1.024789183E1
1.098151370E1,2.654238462E0,-4.283152580E0,8.782257080E0,1.012513789E1
1.098401136E1,2.395813704E0,-4.292723656E0,9.002995491E0,1.025774476E1
1.098650896E1,2.142174482E0,-4.264009953E0,9.103493690E0,1.027834081E1
1.098900657E1,1.984248161E0,-4.220939159E0,9.007781029E0,1.014365256E1
1.099150552E1,1.926820397E0,-4.043870449E0,8.935996056E0,9.995876678E0
1.099400448E1,1.936391711E0,-3.943371773E0,9.022137642E0,1.003487725E1
1.099650349E1,1.351944804E0,-3.732205153E0,9.385847092E0,1.019074265E1
1.099900245E1,7.387840152E-1,-3.492922783E0,9.347561836E0,1.000615929E1
1.100150141E1,-4.606183618E-2,-3.124428272E0,9.170493126E0,9.688246379E0
1.100400042E1,-9.607182741E-1,-2.712264538E0,9.031708717E0,9.478983114E0
1.100649938E1,-2.411965132E0,-2.147558212E0,9.639486313E0,1.016608472E1
1.100899881E1,-3.709473372E0,-1.630110383E0,1.013300610E1,1.091307771E1
1.101151709E1,-4.183252335E0,-1.141974568E0,1.030050373E1,1.117604953E1
1.101401652E1,-4.211966038E0,-7.489534616E-1,1.015693378E1,1.102111125E1
1.101651688E1,-3.771686792E0,-4.522434771E-1,9.845269203E0,1.055269971E1
1.101901724E1,-3.378665686E0,-4.235295951E-1,9.610772133E0,1.019616105E1
1.102151667E1,-3.120240688E0,-4.091726840E-1,9.687342644E0,1.018567287E1
1.102401610E1,-3.053241730E0,-5.192425251E-1,9.970293999E0,1.044024235E1
1.102651552E1,-2.315654039E0,-2.895315289E-1,1.074556828E1,1.099605928E1
1.102901495E1,-1.722234130E0,-7.896314561E-2,1.146879864E1,1.159765786E1
1.103151438E1,-1.042074203E0,1.651047617E-1,1.225902843E1,1.230434705E1
1.103401381E1,-2.039881349E-1,4.480560422E-1,1.330768299E1,1.331678610E1
1.103651323E1,5.377869010E-1,7.543373108E-1,1.416012573E1,1.419039817E1
1.103896323E1,9.020941257E-1,9.170492887E-1,1.448076439E1,1.453778836E1
1.104141323E1,7.196413875E-1,8.596215248E-1,1.413619804E1,1.418058278E1
1.104390943E1,2.889333367E-1,5.629115105E-1,1.370489216E1,1.371949055E1
1.104636683E1,-2.907279432E-1,1.459621787E-1,1.340818214E1,1.341212795E1
1.104886303E1,-6.975077987E-1,-2.368894368E-1,1.333161163E1,1.335194752E1
1.105135928E1,-1.018146038E0,-3.565305769E-1,1.390110302E1,1.394289785E1
1.105385547E1,-1.295713425E0,-4.761717021E-1,1.446640778E1,1.453212189E1
1.105635167E1,-1.372882009E0,-4.953143001E-1,1.496890068E1,1.503988460E1
1.105884792E1,-1.435095429E0,-5.766702294E-1,1.519442368E1,1.527293548E1
1.106134448E1,-1.301097274E0,-5.335994363E-1,1.535713577E1,1.542138780E1
1.106385735E1,-1.238285661E0,-5.623133183E-1,1.540499210E1,1.546490638E1
1.106635391E1,-1.276570916E0,-6.436693072E-1,1.508435440E1,1.515195338E1
1.106885047E1,-1.147358418E0,-8.069794178E-1,1.458126259E1,1.464857897E1
1.107134704E1,-1.166501045E0,-1.051047325E0,1.384846115E1,1.393719130E1
1.107384360E1,-1.266999602E0,-1.366899967E0,1.314497089E1,1.327644393E1
1.107634021E1,-1.214357495E0,-1.572682738E0,1.268016529E1,1.283489723E1
1.107883678E1,-1.070788145E0,-1.639681697E0,1.237866974E1,1.253262175E1
1.108133339E1,-9.032905698E-1,-1.754537225E0,1.214895916E1,1.230819009E1
1.108382995E1,2.123630047E-1,-1.673181176E0,1.087956619E1,1.100952287E1
1.108632704E1,3.013760090E0,-8.356932998E-1,8.710473061E0,9.254916213E0
1.108884652E1,7.179664135E0,9.026923180E-1,6.924828529E0,1.001577160E1
1.109134360E1,8.793025017E0,2.027917147E0,7.173682213E0,1.152785554E1
1.109384068E1,6.518647194E0,1.664208174E0,9.419346809E0,1.157525138E1
1.109633777E1,4.306482315E0,8.644071817E-1,1.113858986E1,1.197335265E1
1.109883485E1,3.406183004E0,4.049852192E-1,1.196710396E1,1.244900289E1
1.110133193E1,2.850450039E0,6.460621208E-2,1.266102314E1,1.297808716E1
1.110382902E1,2.228316069E0,-2.512463629E-1,1.344168091E1,1.362744667E1
1.110632615E1,1.629512191E0,-5.383850932E-1,1.437069416E1,1.447280274E1
1.110882386E1,1.208375454E0,-6.819544435E-1,1.505025578E1,1.511408059E1
1.111133537E1,9.547362328E-1,-7.728816867E-1,1.549113369E1,1.553975838E1
1.111384688E1,7.435696125E-1,-8.021938205E-1,1.575434399E1,1.579226916E1
1.111634459E1,4.947160780E-1,-8.787640929E-1,1.573520184E1,1.576748386E1
1.111884230E1,2.219343036E-1,-1.031904817E0,1.557248974E1,1.560821960E1
1.112134000E1,-7.477571070E-2,-1.314257860E0,1.532842159E1,1.538484233E1
1.112383777E1,-4.582255483E-1,-1.424327731E0,1.508435440E1,1.515837814E1
1.112633547E1,-7.022934556E-1,-1.467398524E0,1.479183102E1,1.488101943E1
1.112883318E1,-8.315058947E-1,-1.386042476E0,1.443769360E1,1.452788740E1
1.113133094E1,-7.549355626E-1,-1.208973646E0,1.415055466E1,1.422215673E1
1.113388094E1,-6.017948985E-1,-1.007976532E0,1.369532013E1,1.374554354E1
1.113643094E1,-5.587241054E-1,-7.585247755E-1,1.319282722E1,1.322642138E1
1.113895542E1,-5.252245665E-1,-6.101697683E-1,1.276630688E1,1.279166757E1
1.114147995E1,-6.305087805E-1,-5.814558864E-1,1.262273788E1,1.265184350E1
1.114400443E1,-6.065805554E-1,-6.005984545E-1,1.280937767E1,1.283778855E1
1.114650599E1,-8.602197170E-1,-6.149554253E-1,1.297687531E1,1.301988636E1
1.114900756E1,-1.118644595E0,-7.776673436E-1,1.317847061E1,1.324870635E1
1.115150912E1,-1.444666624E0,-8.835497499E-1,1.340818214E1,1.351469830E1
1.115401068E1,-1.688734531E0,-9.218349457E-1,1.357089329E1,1.370659508E1
1.115651224E1,-1.875374794E0,-8.883354068E-1,1.365703487E1,1.381378920E1
1.115896224E1,-2.018944025E0,-7.926225066E-1,1.358525085E1,1.375730447E1
1.116141224E1,-2.076371908E0,-5.383850932E-1,1.349432373E1,1.366374589E1
1.116388027E1,-2.129014015E0,-2.608176768E-1,1.334118271E1,1.351250838E1
1.116634829E1,-2.291725874E0,2.153540403E-2,1.328375530E1,1.348000839E1
1.116881626E1,-2.325225353E0,2.662015259E-1,1.325504112E1,1.346007620E1
1.117131381E1,-2.340180635E0,4.815555513E-1,1.325504112E1,1.346864716E1
1.117381131E1,-2.392822742E0,6.203392744E-1,1.332203960E1,1.354943396E1
1.117630886E1,-2.349751949E0,7.399803996E-1,1.338425350E1,1.360908325E1
1.117880641E1,-2.224726915E0,8.261220455E-1,1.343210983E1,1.364014157E1
1.118130391E1,-1.999801517E0,8.548358679E-1,1.347039509E1,1.364483398E1
1.118380157E1,-1.741376638E0,9.314061999E-1,1.347518063E1,1.361911902E1
1.118630459E1,-1.382453322E0,9.840483069E-1,1.346082401E1,1.356736199E1
1.118880224E1,-1.075573802E0,9.553344250E-1,1.342253876E1,1.349940997E1
1.119129990E1,-8.075776696E-1,9.936196208E-1,1.340339565E1,1.346441520E1
1.119379751E1,-5.204389095E-1,9.409775138E-1,1.339382458E1,1.343692049E1
1.119629516E1,-2.620140910E-1,9.074779749E-1,1.338903904E1,1.342231478E1
1.119879282E1,-6.520441920E-2,8.787640929E-1,1.325025558E1,1.327952375E1
1.120129047E1,1.740778536E-1,8.069794178E-1,1.318325615E1,1.320907876E1
