"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.235683767E1,-2.507926226E0,6.415263653E0,6.649895191E0
2.236693880E1,-2.531868219E0,6.420052052E0,6.640318394E0
2.237696950E1,-2.531868219E0,6.424840450E0,6.654683590E0
2.238698663E1,-2.527079821E0,6.410475254E0,6.645106792E0
2.239697739E1,-2.507926226E0,6.420052052E0,6.630741596E0
2.240694272E1,-2.512714624E0,6.424840450E0,6.654683590E0
2.241702725E1,-2.531868219E0,6.386533260E0,6.669048786E0
2.242704851E1,-2.517503023E0,6.443994045E0,6.645106792E0
2.243712677E1,-2.536656618E0,6.424840450E0,6.654683590E0
2.244715394E1,-2.531868219E0,6.396110058E0,6.640318394E0
2.245720144E1,-2.507926226E0,6.415263653E0,6.645106792E0
2.246718225E1,-2.512714624E0,6.410475254E0,6.659471989E0
2.247717702E1,-2.517503023E0,6.420052052E0,6.673837185E0
2.248727754E1,-2.512714624E0,6.400898457E0,6.659471989E0
2.249727522E1,-2.531868219E0,6.405686855E0,6.654683590E0
2.250728336E1,-2.536656618E0,6.420052052E0,6.635529995E0
2.251734790E1,-2.527079821E0,6.424840450E0,6.640318394E0
2.252731668E1,-2.517503023E0,6.434417248E0,6.640318394E0
2.253733823E1,-2.517503023E0,6.424840450E0,6.640318394E0
2.254737938E1,-2.512714624E0,6.420052052E0,6.673837185E0
2.255739724E1,-2.536656618E0,6.410475254E0,6.669048786E0
2.256736207E1,-2.512714624E0,6.410475254E0,6.649895191E0
2.257738461E1,-2.507926226E0,6.420052052E0,6.659471989E0
2.258746857E1,-2.512714624E0,6.415263653E0,6.654683590E0
2.259749765E1,-2.527079821E0,6.424840450E0,6.678625584E0
2.260747475E1,-2.507926226E0,6.415263653E0,6.654683590E0
2.261760477E1,-2.507926226E0,6.405686855E0,6.654683590E0
2.262763060E1,-2.527079821E0,6.420052052E0,6.664260387E0
2.263762774E1,-2.512714624E0,6.410475254E0,6.645106792E0
2.264758921E1,-2.522291422E0,6.405686855E0,6.611588001E0
2.265771628E1,-2.512714624E0,6.405686855E0,6.625953197E0
2.266764050E1,-2.517503023E0,6.405686855E0,6.664260387E0
2.267770373E1,-2.507926226E0,6.396110058E0,6.645106792E0
2.268770775E1,-2.507926226E0,6.400898457E0,6.640318394E0
2.269778175E1,-2.512714624E0,6.410475254E0,6.621164799E0
2.270776454E1,-2.512714624E0,6.405686855E0,6.621164799E0
2.271781422E1,-2.517503023E0,6.429628849E0,6.635529995E0
2.272785700E1,-2.546233416E0,6.424840450E0,6.654683590E0
2.273789454E1,-2.512714624E0,6.405686855E0,6.630741596E0
2.274787888E1,-2.507926226E0,6.424840450E0,6.659471989E0
2.275794885E1,-2.507926226E0,6.429628849E0,6.669048786E0
2.276798437E1,-2.522291422E0,6.434417248E0,6.659471989E0
2.277799428E1,-2.512714624E0,6.420052052E0,6.640318394E0
2.278809159E1,-2.531868219E0,6.410475254E0,6.669048786E0
2.279815539E1,-2.527079821E0,6.410475254E0,6.645106792E0
2.280804948E1,-2.517503023E0,6.415263653E0,6.649895191E0
2.281808519E1,-2.527079821E0,6.415263653E0,6.683413982E0
2.282815776E1,-2.531868219E0,6.410475254E0,6.669048786E0
2.283822566E1,-2.531868219E0,6.424840450E0,6.654683590E0
2.284818049E1,-2.517503023E0,6.429628849E0,6.635529995E0
2.285828767E1,-2.527079821E0,6.415263653E0,6.640318394E0
2.286833135E1,-2.517503023E0,6.424840450E0,6.649895191E0
2.287834714E1,-2.517503023E0,6.420052052E0,6.654683590E0
2.288840386E1,-2.503137827E0,6.415263653E0,6.616376400E0
2.289835673E1,-2.512714624E0,6.420052052E0,6.678625584E0
2.290837909E1,-2.517503023E0,6.439205647E0,6.649895191E0
2.291835456E1,-2.498349428E0,6.415263653E0,6.645106792E0
2.292845006E1,-2.503137827E0,6.434417248E0,6.649895191E0
2.293851465E1,-2.522291422E0,6.429628849E0,6.621164799E0
2.294844332E1,-2.531868219E0,6.439205647E0,6.649895191E0
2.295844549E1,-2.522291422E0,6.429628849E0,6.649895191E0
2.296852805E1,-2.522291422E0,6.429628849E0,6.669048786E0
2.297856744E1,-2.512714624E0,6.405686855E0,6.640318394E0
2.298864619E1,-2.527079821E0,6.400898457E0,6.654683590E0
2.299868606E1,-2.527079821E0,6.410475254E0,6.625953197E0
2.300861272E1,-2.541445017E0,6.429628849E0,6.640318394E0
2.301868023E1,-2.522291422E0,6.405686855E0,6.649895191E0
2.302870691E1,-2.512714624E0,6.420052052E0,6.659471989E0
2.303881986E1,-2.512714624E0,6.424840450E0,6.625953197E0
2.304878597E1,-2.517503023E0,6.420052052E0,6.673837185E0
2.305879195E1,-2.512714624E0,6.405686855E0,6.635529995E0
2.306882517E1,-2.512714624E0,6.424840450E0,6.678625584E0
2.307888648E1,-2.522291422E0,6.405686855E0,6.640318394E0
2.308882569E1,-2.531868219E0,6.410475254E0,6.640318394E0
2.309887262E1,-2.503137827E0,6.415263653E0,6.664260387E0
2.310886350E1,-2.527079821E0,6.429628849E0,6.673837185E0
2.311894750E1,-2.522291422E0,6.420052052E0,6.649895191E0
2.312898731E1,-2.527079821E0,6.429628849E0,6.664260387E0
2.313910115E1,-2.531868219E0,6.429628849E0,6.654683590E0
2.314898120E1,-2.498349428E0,6.420052052E0,6.640318394E0
2.315910079E1,-2.512714624E0,6.420052052E0,6.659471989E0
2.316915631E1,-2.512714624E0,6.439205647E0,6.645106792E0
2.317918464E1,-2.522291422E0,6.391321659E0,6.678625584E0
2.318917022E1,-2.527079821E0,6.429628849E0,6.669048786E0
2.319921049E1,-2.512714624E0,6.410475254E0,6.635529995E0
2.320914724E1,-2.503137827E0,6.424840450E0,6.649895191E0
2.321914229E1,-2.531868219E0,6.415263653E0,6.645106792E0
2.322916029E1,-2.512714624E0,6.415263653E0,6.606799603E0
2.323930279E1,-2.522291422E0,6.410475254E0,6.654683590E0
2.324931242E1,-2.498349428E0,6.420052052E0,6.664260387E0
2.325936514E1,-2.512714624E0,6.400898457E0,6.649895191E0
2.326932448E1,-2.531868219E0,6.424840450E0,6.654683590E0
2.327942583E1,-2.527079821E0,6.415263653E0,6.654683590E0
2.328942906E1,-2.531868219E0,6.434417248E0,6.630741596E0
2.329945278E1,-2.517503023E0,6.410475254E0,6.664260387E0
2.330946014E1,-2.517503023E0,6.415263653E0,6.645106792E0
2.331945864E1,-2.517503023E0,6.429628849E0,6.659471989E0
2.332944436E1,-2.507926226E0,6.443994045E0,6.645106792E0
2.333951581E1,-2.522291422E0,6.415263653E0,6.659471989E0
2.334958625E1,-2.507926226E0,6.410475254E0,6.664260387E0
2.335961154E1,-2.522291422E0,6.400898457E0,6.621164799E0
2.336957815E1,-2.498349428E0,6.415263653E0,6.659471989E0
2.337963290E1,-2.517503023E0,6.410475254E0,6.630741596E0
2.338969178E1,-2.517503023E0,6.405686855E0,6.649895191E0
2.339966376E1,-2.531868219E0,6.443994045E0,6.659471989E0
2.340967968E1,-2.512714624E0,6.424840450E0,6.640318394E0
2.341978277E1,-2.522291422E0,6.415263653E0,6.640318394E0
2.342973846E1,-2.512714624E0,6.424840450E0,6.645106792E0
2.343976954E1,-2.527079821E0,6.429628849E0,6.649895191E0
2.344982137E1,-2.517503023E0,6.420052052E0,6.640318394E0
2.345980163E1,-2.531868219E0,6.415263653E0,6.654683590E0
2.346988489E1,-2.517503023E0,6.424840450E0,6.635529995E0
2.347992560E1,-2.517503023E0,6.434417248E0,6.635529995E0
2.348991936E1,-2.512714624E0,6.405686855E0,6.659471989E0
2.350001109E1,-2.522291422E0,6.420052052E0,6.640318394E0
2.350996067E1,-2.541445017E0,6.434417248E0,6.659471989E0
2.351996322E1,-2.522291422E0,6.424840450E0,6.649895191E0
2.352996974E1,-2.527079821E0,6.424840450E0,6.673837185E0
2.353998578E1,-2.517503023E0,6.434417248E0,6.625953197E0
2.354999446E1,-2.503137827E0,6.439205647E0,6.645106792E0
2.356009216E1,-2.522291422E0,6.420052052E0,6.630741596E0
2.357008431E1,-2.522291422E0,6.415263653E0,6.630741596E0
2.358010462E1,-2.512714624E0,6.405686855E0,6.649895191E0
2.359009626E1,-2.536656618E0,6.400898457E0,6.645106792E0
2.360023660E1,-2.527079821E0,6.429628849E0,6.654683590E0
2.361019445E1,-2.522291422E0,6.424840450E0,6.630741596E0
2.362024997E1,-2.522291422E0,6.405686855E0,6.640318394E0
2.363027400E1,-2.517503023E0,6.424840450E0,6.649895191E0
2.364028935E1,-2.527079821E0,6.424840450E0,6.635529995E0
2.365035085E1,-2.531868219E0,6.429628849E0,6.645106792E0
2.366043499E1,-2.507926226E0,6.443994045E0,6.659471989E0
2.367033998E1,-2.517503023E0,6.420052052E0,6.645106792E0
2.368040654E1,-2.536656618E0,6.420052052E0,6.616376400E0
2.369050581E1,-2.517503023E0,6.410475254E0,6.654683590E0
2.370042395E1,-2.536656618E0,6.420052052E0,6.673837185E0
2.371043136E1,-2.517503023E0,6.429628849E0,6.673837185E0
2.372045614E1,-2.507926226E0,6.400898457E0,6.645106792E0
2.373050576E1,-2.512714624E0,6.439205647E0,6.649895191E0
2.374051572E1,-2.522291422E0,6.405686855E0,6.664260387E0
2.375054525E1,-2.507926226E0,6.439205647E0,6.649895191E0
2.376057526E1,-2.517503023E0,6.415263653E0,6.664260387E0
2.377060069E1,-2.541445017E0,6.415263653E0,6.640318394E0
2.378063607E1,-2.536656618E0,6.453570843E0,6.664260387E0
2.379065758E1,-2.522291422E0,6.434417248E0,6.645106792E0
2.380074423E1,-2.512714624E0,6.405686855E0,6.645106792E0
2.381073667E1,-2.517503023E0,6.424840450E0,6.645106792E0
2.382074993E1,-2.507926226E0,6.424840450E0,6.649895191E0
2.383078262E1,-2.517503023E0,6.410475254E0,6.640318394E0
2.384080348E1,-2.517503023E0,6.415263653E0,6.635529995E0
2.385091844E1,-2.522291422E0,6.424840450E0,6.635529995E0
2.386087718E1,-2.517503023E0,6.410475254E0,6.640318394E0
2.387094972E1,-2.531868219E0,6.420052052E0,6.645106792E0
2.388103209E1,-2.503137827E0,6.434417248E0,6.649895191E0
2.389107683E1,-2.522291422E0,6.396110058E0,6.654683590E0
2.390097932E1,-2.522291422E0,6.396110058E0,6.669048786E0
2.391098848E1,-2.507926226E0,6.424840450E0,6.654683590E0
2.392101842E1,-2.527079821E0,6.434417248E0,6.654683590E0
2.393112105E1,-2.522291422E0,6.420052052E0,6.645106792E0
2.394113869E1,-2.507926226E0,6.405686855E0,6.664260387E0
2.395109429E1,-2.527079821E0,6.434417248E0,6.635529995E0
2.396122862E1,-2.527079821E0,6.439205647E0,6.649895191E0
2.397127007E1,-2.517503023E0,6.420052052E0,6.664260387E0
2.398134209E1,-2.522291422E0,6.405686855E0,6.649895191E0
2.398134209E1,-2.522291422E0,6.367379189E0,6.688202381E0
2.399132006E1,-2.507926226E0,6.367379189E0,6.678625584E0
2.400133716E1,-2.507926226E0,6.376956463E0,6.707355976E0
2.401141461E1,-2.512714624E0,6.405686855E0,6.712144375E0
2.402140335E1,-2.531868219E0,6.396110058E0,6.697779179E0
2.403146552E1,-2.498349428E0,6.381744862E0,6.673837185E0
2.404148042E1,-2.493561029E0,6.372167587E0,6.669048786E0
2.405145367E1,-2.503137827E0,6.357802391E0,6.702567577E0
2.406156143E1,-2.517503023E0,6.410475254E0,6.678625584E0
2.407149168E1,-2.522291422E0,6.391321659E0,6.673837185E0
2.408151804E1,-2.527079821E0,6.381744862E0,6.664260387E0
2.409166129E1,-2.507926226E0,6.381744862E0,6.673837185E0
2.410167193E1,-2.503137827E0,6.381744862E0,6.688202381E0
2.411168696E1,-2.507926226E0,6.357802391E0,6.688202381E0
2.412169944E1,-2.531868219E0,6.381744862E0,6.669048786E0
2.413169474E1,-2.536656618E0,6.372167587E0,6.649895191E0
2.414168201E1,-2.493561029E0,6.372167587E0,6.654683590E0
2.415181526E1,-2.527079821E0,6.372167587E0,6.702567577E0
2.416186886E1,-2.546233416E0,6.400898457E0,6.707355976E0
2.417185249E1,-2.517503023E0,6.381744862E0,6.692990780E0
2.418192002E1,-2.517503023E0,6.372167587E0,6.669048786E0
2.419185294E1,-2.503137827E0,6.367379189E0,6.697779179E0
2.420189711E1,-2.522291422E0,6.386533260E0,6.702567577E0
2.421192133E1,-2.527079821E0,6.396110058E0,6.697779179E0
2.422195342E1,-2.507926226E0,6.376956463E0,6.669048786E0
2.423191377E1,-2.512714624E0,6.396110058E0,6.659471989E0
2.424198500E1,-2.527079821E0,6.381744862E0,6.673837185E0
2.425206459E1,-2.498349428E0,6.367379189E0,6.697779179E0
2.426211252E1,-2.503137827E0,6.386533260E0,6.683413982E0
2.427211661E1,-2.522291422E0,6.372167587E0,6.635529995E0
2.428218963E1,-2.498349428E0,6.376956463E0,6.659471989E0
2.429221565E1,-2.512714624E0,6.391321659E0,6.697779179E0
2.430227319E1,-2.517503023E0,6.386533260E0,6.688202381E0
2.431228648E1,-2.512714624E0,6.372167587E0,6.692990780E0
2.432231835E1,-2.517503023E0,6.381744862E0,6.673837185E0
2.433217995E1,-2.522291422E0,6.396110058E0,6.673837185E0
2.434233812E1,-2.488772631E0,6.376956463E0,6.669048786E0
2.435223354E1,-2.512714624E0,6.381744862E0,6.669048786E0
2.436231404E1,-2.512714624E0,6.372167587E0,6.654683590E0
2.437232872E1,-2.512714624E0,6.367379189E0,6.664260387E0
2.438230776E1,-2.498349428E0,6.391321659E0,6.664260387E0
2.439242940E1,-2.517503023E0,6.367379189E0,6.664260387E0
2.440239337E1,-2.517503023E0,6.372167587E0,6.697779179E0
2.441243333E1,-2.493561029E0,6.386533260E0,6.688202381E0
2.442247845E1,-2.512714624E0,6.362590790E0,6.683413982E0
2.443247257E1,-2.522291422E0,6.381744862E0,6.678625584E0
2.444246321E1,-2.498349428E0,6.372167587E0,6.664260387E0
2.445252857E1,-2.507926226E0,6.381744862E0,6.688202381E0
2.446255939E1,-2.498349428E0,6.381744862E0,6.688202381E0
2.447257362E1,-2.522291422E0,6.372167587E0,6.678625584E0
2.448256877E1,-2.503137827E0,6.381744862E0,6.688202381E0
2.449256980E1,-2.517503023E0,6.386533260E0,6.683413982E0
2.450261548E1,-2.517503023E0,6.376956463E0,6.688202381E0
2.451262256E1,-2.527079821E0,6.367379189E0,6.692990780E0
2.452271276E1,-2.527079821E0,6.372167587E0,6.688202381E0
2.453267392E1,-2.517503023E0,6.386533260E0,6.697779179E0
2.454271835E1,-2.531868219E0,6.362590790E0,6.688202381E0
2.455272528E1,-2.507926226E0,6.391321659E0,6.688202381E0
2.456276222E1,-2.493561029E0,6.415263653E0,6.688202381E0
2.457277627E1,-2.512714624E0,6.376956463E0,6.664260387E0
2.458288549E1,-2.527079821E0,6.372167587E0,6.683413982E0
2.459287711E1,-2.527079821E0,6.391321659E0,6.664260387E0
2.460285579E1,-2.503137827E0,6.391321659E0,6.664260387E0
2.461287953E1,-2.517503023E0,6.381744862E0,6.688202381E0
2.462291808E1,-2.522291422E0,6.415263653E0,6.664260387E0
2.463292803E1,-2.527079821E0,6.376956463E0,6.664260387E0
2.464295340E1,-2.493561029E0,6.391321659E0,6.683413982E0
2.465304942E1,-2.512714624E0,6.381744862E0,6.683413982E0
2.466303183E1,-2.531868219E0,6.357802391E0,6.678625584E0
2.467313892E1,-2.517503023E0,6.386533260E0,6.697779179E0
2.468306066E1,-2.512714624E0,6.396110058E0,6.678625584E0
2.469312461E1,-2.498349428E0,6.376956463E0,6.702567577E0
2.470312680E1,-2.522291422E0,6.391321659E0,6.664260387E0
2.471315048E1,-2.507926226E0,6.372167587E0,6.707355976E0
2.472314949E1,-2.512714624E0,6.386533260E0,6.669048786E0
2.473316526E1,-2.507926226E0,6.372167587E0,6.664260387E0
2.474320623E1,-2.512714624E0,6.391321659E0,6.683413982E0
2.475328808E1,-2.517503023E0,6.386533260E0,6.678625584E0
2.476329915E1,-2.531868219E0,6.391321659E0,6.669048786E0
2.477325952E1,-2.512714624E0,6.381744862E0,6.683413982E0
2.478337135E1,-2.512714624E0,6.400898457E0,6.688202381E0
2.479343446E1,-2.536656618E0,6.391321659E0,6.697779179E0
2.480333662E1,-2.512714624E0,6.372167587E0,6.688202381E0
2.481335077E1,-2.517503023E0,6.391321659E0,6.673837185E0
2.482339202E1,-2.527079821E0,6.400898457E0,6.683413982E0
2.483344077E1,-2.522291422E0,6.391321659E0,6.673837185E0
2.484341931E1,-2.507926226E0,6.386533260E0,6.683413982E0
2.485351137E1,-2.503137827E0,6.372167587E0,6.678625584E0
2.486348679E1,-2.512714624E0,6.386533260E0,6.702567577E0
2.487361130E1,-2.522291422E0,6.391321659E0,6.697779179E0
2.488352586E1,-2.517503023E0,6.381744862E0,6.673837185E0
2.489353189E1,-2.498349428E0,6.376956463E0,6.664260387E0
2.490357782E1,-2.507926226E0,6.362590790E0,6.683413982E0
2.491360589E1,-2.527079821E0,6.386533260E0,6.678625584E0
2.492360608E1,-2.517503023E0,6.376956463E0,6.659471989E0
2.493369971E1,-2.522291422E0,6.381744862E0,6.688202381E0
2.494368252E1,-2.498349428E0,6.396110058E0,6.683413982E0
2.495368209E1,-2.512714624E0,6.396110058E0,6.654683590E0
2.496370502E1,-2.527079821E0,6.391321659E0,6.659471989E0
2.497378702E1,-2.507926226E0,6.381744862E0,6.678625584E0
2.498378305E1,-2.531868219E0,6.391321659E0,6.669048786E0
2.499384072E1,-2.531868219E0,6.386533260E0,6.673837185E0
2.500381250E1,-2.517503023E0,6.396110058E0,6.697779179E0
2.501388293E1,-2.507926226E0,6.391321659E0,6.673837185E0
2.502388670E1,-2.507926226E0,6.381744862E0,6.692990780E0
2.503389233E1,-2.503137827E0,6.391321659E0,6.664260387E0
2.504392094E1,-2.517503023E0,6.396110058E0,6.692990780E0
2.505400059E1,-2.507926226E0,6.381744862E0,6.664260387E0
2.506398019E1,-2.522291422E0,6.386533260E0,6.683413982E0
2.507409713E1,-2.522291422E0,6.372167587E0,6.678625584E0
2.508402289E1,-2.507926226E0,6.381744862E0,6.659471989E0
2.509405357E1,-2.522291422E0,6.405686855E0,6.712144375E0
2.510406327E1,-2.522291422E0,6.372167587E0,6.664260387E0
2.511407966E1,-2.522291422E0,6.391321659E0,6.702567577E0
2.512410674E1,-2.507926226E0,6.381744862E0,6.673837185E0
2.513415806E1,-2.503137827E0,6.367379189E0,6.683413982E0
2.514417322E1,-2.503137827E0,6.381744862E0,6.649895191E0
2.515418382E1,-2.498349428E0,6.400898457E0,6.678625584E0
2.516425080E1,-2.517503023E0,6.391321659E0,6.673837185E0
2.517424727E1,-2.522291422E0,6.386533260E0,6.673837185E0
2.518426574E1,-2.512714624E0,6.424840450E0,6.645106792E0
2.519427392E1,-2.527079821E0,6.405686855E0,6.673837185E0
2.520431179E1,-2.498349428E0,6.376956463E0,6.654683590E0
2.521434540E1,-2.512714624E0,6.391321659E0,6.664260387E0
2.522435782E1,-2.512714624E0,6.376956463E0,6.649895191E0
2.523438252E1,-2.517503023E0,6.386533260E0,6.664260387E0
2.524440187E1,-2.531868219E0,6.386533260E0,6.683413982E0
2.525444307E1,-2.498349428E0,6.391321659E0,6.678625584E0
2.526452704E1,-2.527079821E0,6.357802391E0,6.692990780E0
2.527453702E1,-2.507926226E0,6.386533260E0,6.664260387E0
2.528456572E1,-2.522291422E0,6.372167587E0,6.678625584E0
2.529456584E1,-2.507926226E0,6.367379189E0,6.673837185E0
2.530458905E1,-2.498349428E0,6.376956463E0,6.673837185E0
2.531459110E1,-2.527079821E0,6.372167587E0,6.673837185E0
2.532461657E1,-2.483984232E0,6.376956463E0,6.669048786E0
2.533466357E1,-2.531868219E0,6.367379189E0,6.664260387E0
2.534467020E1,-2.503137827E0,6.391321659E0,6.678625584E0
2.535469095E1,-2.498349428E0,6.400898457E0,6.683413982E0
2.536477765E1,-2.517503023E0,6.386533260E0,6.688202381E0
2.537477997E1,-2.517503023E0,6.372167587E0,6.654683590E0
2.538477679E1,-2.498349428E0,6.357802391E0,6.683413982E0
2.539479549E1,-2.512714624E0,6.410475254E0,6.692990780E0
2.540482319E1,-2.503137827E0,6.410475254E0,6.683413982E0
2.541486732E1,-2.541445017E0,6.386533260E0,6.683413982E0
2.542487564E1,-2.522291422E0,6.381744862E0,6.678625584E0
2.543489624E1,-2.517503023E0,6.381744862E0,6.688202381E0
2.544492847E1,-2.517503023E0,6.386533260E0,6.697779179E0
2.545497217E1,-2.531868219E0,6.381744862E0,6.678625584E0
2.546498134E1,-2.498349428E0,6.391321659E0,6.678625584E0
2.547500515E1,-2.527079821E0,6.372167587E0,6.659471989E0
2.548503281E1,-2.498349428E0,6.372167587E0,6.678625584E0
2.549505574E1,-2.522291422E0,6.376956463E0,6.664260387E0
2.550512029E1,-2.541445017E0,6.400898457E0,6.692990780E0
2.551525177E1,-2.531868219E0,6.381744862E0,6.640318394E0
2.552515939E1,-2.512714624E0,6.391321659E0,6.683413982E0
2.553517676E1,-2.503137827E0,6.405686855E0,6.688202381E0
2.554522939E1,-2.527079821E0,6.391321659E0,6.669048786E0
2.555523849E1,-2.522291422E0,6.381744862E0,6.664260387E0
2.556526625E1,-2.522291422E0,6.386533260E0,6.697779179E0
2.557527245E1,-2.512714624E0,6.396110058E0,6.654683590E0
2.558528903E1,-2.517503023E0,6.396110058E0,6.664260387E0
2.559536039E1,-2.503137827E0,6.391321659E0,6.669048786E0
2.560539562E1,-2.527079821E0,6.391321659E0,6.669048786E0
2.561548410E1,-2.517503023E0,6.386533260E0,6.659471989E0
2.562547306E1,-2.503137827E0,6.353013992E0,6.664260387E0
2.563549930E1,-2.503137827E0,6.376956463E0,6.645106792E0
2.564551936E1,-2.517503023E0,6.386533260E0,6.673837185E0
2.565554259E1,-2.522291422E0,6.386533260E0,6.683413982E0
2.566551030E1,-2.522291422E0,6.396110058E0,6.664260387E0
2.567551976E1,-2.507926226E0,6.386533260E0,6.659471989E0
2.568560110E1,-2.517503023E0,6.376956463E0,6.659471989E0
2.569563277E1,-2.522291422E0,6.376956463E0,6.669048786E0
2.570563907E1,-2.503137827E0,6.381744862E0,6.654683590E0
2.571562353E1,-2.512714624E0,6.391321659E0,6.669048786E0
2.572570453E1,-2.527079821E0,6.376956463E0,6.678625584E0
2.573576057E1,-2.517503023E0,6.400898457E0,6.697779179E0
2.574576905E1,-2.503137827E0,6.396110058E0,6.678625584E0
2.575578637E1,-2.527079821E0,6.386533260E0,6.673837185E0
2.576581096E1,-2.517503023E0,6.372167587E0,6.673837185E0
2.577579887E1,-2.527079821E0,6.415263653E0,6.673837185E0
2.578585711E1,-2.512714624E0,6.386533260E0,6.673837185E0
2.579588990E1,-2.527079821E0,6.391321659E0,6.688202381E0
2.580591646E1,-2.507926226E0,6.391321659E0,6.678625584E0
2.581595309E1,-2.517503023E0,6.386533260E0,6.654683590E0
2.582591308E1,-2.527079821E0,6.405686855E0,6.654683590E0
2.583598813E1,-2.498349428E0,6.367379189E0,6.683413982E0
2.584597479E1,-2.503137827E0,6.381744862E0,6.697779179E0
2.585605589E1,-2.522291422E0,6.391321659E0,6.688202381E0
2.586603142E1,-2.507926226E0,6.386533260E0,6.654683590E0
2.587602897E1,-2.536656618E0,6.362590790E0,6.673837185E0
2.588607236E1,-2.498349428E0,6.376956463E0,6.649895191E0
2.589610136E1,-2.531868219E0,6.381744862E0,6.688202381E0
2.590616164E1,-2.517503023E0,6.381744862E0,6.669048786E0
2.591614219E1,-2.522291422E0,6.372167587E0,6.688202381E0
2.592623137E1,-2.517503023E0,6.386533260E0,6.673837185E0
2.593626672E1,-2.522291422E0,6.376956463E0,6.654683590E0
2.594628270E1,-2.512714624E0,6.367379189E0,6.669048786E0
2.595625031E1,-2.531868219E0,6.367379189E0,6.654683590E0
2.596634542E1,-2.507926226E0,6.381744862E0,6.692990780E0
2.597637739E1,-2.517503023E0,6.405686855E0,6.669048786E0
2.598638605E1,-2.517503023E0,6.391321659E0,6.678625584E0
2.599641174E1,-2.498349428E0,6.391321659E0,6.673837185E0
2.600638460E1,-2.512714624E0,6.410475254E0,6.669048786E0
2.601643466E1,-2.522291422E0,6.376956463E0,6.678625584E0
2.602650206E1,-2.517503023E0,6.386533260E0,6.673837185E0
